t_ms,pwm,rpm,Fx,Fy,Fz,Tx,Ty,Tz,Current_mA,ADC_Current_mA
4391717,1000,16.0,2.4018,0.5088,-3.3055,-0.14200,0.23471,-0.02646,0.0,
4391737,1000,16.0,1.6878,0.9108,-4.3865,-0.18400,0.05471,-0.04746,0.0,
4391757,1000,16.0,0.9408,1.3428,-3.8945,-0.13500,0.18271,-0.05946,0.0,
4391777,1000,16.0,-0.0972,0.5698,-4.3035,-0.02000,-0.00829,-0.02146,0.0,
4391797,1000,16.0,-0.8112,0.2828,-4.3555,0.02700,-0.01029,0.00554,0.0,
4391817,1000,16.0,-0.8122,0.6768,-3.9675,0.00200,-0.02329,-0.02346,0.0,
4391837,1000,16.0,0.7358,-0.1472,-3.4405,-0.05600,0.14071,-0.02746,0.0,
4391857,1000,16.0,-0.4992,0.3758,-3.0385,-0.05400,0.00071,-0.06146,0.0,
4391877,1000,16.0,1.7178,0.9628,-2.3925,-0.14000,0.16671,-0.04846,0.0,
4391897,1000,16.0,-0.4572,1.2828,-4.1735,-0.04400,-0.07829,-0.02546,0.0,
4391917,1000,16.0,-0.2722,0.1348,-3.8275,-0.03000,-0.07629,-0.05046,0.0,
4391937,1000,16.0,0.4888,-0.8432,-3.6765,0.05600,0.00971,-0.02646,0.0,
4391957,1000,16.0,-0.1322,0.2788,-3.8025,-0.09800,0.05671,-0.01546,0.0,
4391977,1000,16.0,1.4078,-0.1332,-3.4395,-0.03300,0.11071,-0.05446,0.0,
4391997,1000,16.0,1.9548,-0.8912,-3.6955,-0.02100,0.13871,-0.03946,0.0,
4392017,1000,16.0,0.6488,0.3568,-4.4285,-0.05100,0.05071,-0.01246,0.0,
4392037,1000,16.0,0.6078,0.7438,-4.0965,-0.06400,0.09671,-0.03046,0.0,
4392057,1000,16.0,-0.0452,0.4678,-5.9845,0.07300,0.00671,-0.03646,0.0,
4392077,1000,16.0,0.4768,1.2098,-3.7545,-0.11300,0.04671,-0.02346,0.0,
4392097,1000,16.0,-0.2902,0.4358,-4.0565,-0.03600,0.01171,-0.01246,0.0,
4392117,1000,16.0,1.2008,0.9148,-4.0945,-0.13400,0.16371,-0.03946,0.0,
4392137,1000,16.0,0.1928,-0.8402,-3.3175,0.10500,0.03371,-0.02446,0.0,
4392157,1000,16.0,-0.3132,-0.4752,-4.1465,0.09100,-0.02429,-0.03646,0.0,
4392177,1000,16.0,-1.4452,0.0238,-4.6905,0.05500,-0.13829,-0.04846,0.0,
4392197,1000,16.0,0.0728,0.7968,-3.6315,-0.10200,0.00271,-0.02746,0.0,
4392217,1000,16.0,0.1638,1.0228,-3.0285,-0.14800,0.00971,-0.06446,0.0,
4392237,1000,16.0,2.5858,-0.1772,-2.6545,-0.10100,0.19271,-0.04446,0.0,
4392257,1000,16.0,2.2578,-0.7522,-4.0715,0.01600,0.18171,-0.03846,0.0,
4392277,1000,16.0,-1.5252,-0.4022,-3.9535,0.01900,-0.06529,-0.04846,0.0,
4392297,1000,16.0,-0.8872,0.4188,-4.1305,0.01200,-0.12529,0.00054,0.0,
4392317,1000,16.0,-0.2712,1.4268,-3.7695,-0.15500,-0.02829,-0.01746,0.0,
4392337,1000,16.0,1.2838,-0.1222,-4.6465,-0.00900,0.14271,-0.02046,0.0,
4392357,1000,16.0,1.2958,0.6218,-3.5395,-0.09800,0.14271,-0.04546,0.0,
4392377,1000,16.0,0.5898,-0.2182,-3.9085,0.04800,0.08971,-0.04246,0.0,
4392397,1000,16.0,-0.2052,0.9498,-4.9705,-0.06300,0.01471,-0.01846,0.0,
4392417,1000,16.0,-0.8452,1.1738,-4.4825,-0.02100,-0.04829,-0.03146,0.0,
4392437,1000,16.0,0.0718,0.9448,-3.9095,-0.12400,0.04571,-0.03046,0.0,
4392457,1000,16.0,-0.1052,0.5338,-3.6585,-0.10300,0.02071,-0.05046,0.0,
4392477,1000,16.0,1.9238,-0.1072,-3.3575,-0.05500,0.16671,-0.07346,0.0,
4392497,1000,16.0,0.9308,-0.6742,-2.6845,-0.01800,0.08771,-0.04746,0.0,
4392517,1000,16.0,-2.0542,0.9818,-4.5645,-0.03700,-0.21229,-0.03546,0.0,
4392537,1000,16.0,-0.9522,-0.3932,-4.0075,0.02200,-0.12129,-0.03446,0.0,
4392557,1000,16.0,0.5728,0.7378,-3.0045,-0.15800,0.06971,-0.03746,0.0,
4392577,1000,16.0,0.6568,-0.6052,-3.4675,-0.03600,0.08671,-0.03146,0.0,
4392597,1000,16.0,0.3428,-0.3282,-2.6055,-0.07100,0.05671,-0.04546,0.0,
4392617,1000,16.0,1.0358,-0.6942,-3.3645,0.02700,0.07871,-0.01646,0.0,
4392637,1000,16.0,-1.1932,-0.1242,-3.9525,0.03700,-0.08029,-0.01746,0.0,
4392657,1000,16.0,-0.4192,0.3458,-4.2165,0.04100,0.00871,-0.01046,0.0,
4392677,1000,16.0,-0.8372,0.5348,-4.3875,-0.05700,-0.02229,-0.04446,0.0,
4392697,1000,16.0,1.4558,0.1498,-3.5535,-0.04500,0.17171,-0.05346,0.0,
4392717,1000,16.0,1.3838,0.7198,-4.0415,-0.16200,0.17771,-0.06046,0.0,
4392737,1000,16.0,0.7538,1.4978,-4.1105,-0.19600,0.13171,-0.05446,0.0,
4392757,1000,16.0,0.1158,1.1418,-4.9255,-0.03700,-0.07429,-0.05446,0.0,
4392777,1000,16.0,-1.7542,-0.5112,-4.7015,0.06300,-0.16329,-0.05446,0.0,
4392797,1000,16.0,-0.8632,0.9678,-4.3055,-0.08300,-0.08729,-0.06146,0.0,
4392817,1000,16.0,0.3138,0.6798,-3.6895,-0.08900,0.03271,-0.03946,0.0,
4392837,1000,16.0,-0.4562,0.9218,-2.9825,-0.17700,-0.07429,-0.04746,0.0,
4392857,1000,16.0,2.0898,-0.2522,-3.2465,-0.03700,0.19171,-0.01246,0.0,
4392877,1000,16.0,0.3358,-0.3042,-4.0515,0.00800,0.06871,-0.03146,0.0,
4392897,1000,16.0,-0.9172,0.1528,-4.5315,0.04100,-0.09529,-0.05346,0.0,
4392917,1000,16.0,-0.5752,0.4408,-4.0165,-0.00400,-0.01329,-0.01346,0.0,
4392937,1000,16.0,0.7898,0.3528,-3.8435,-0.07300,0.09071,-0.01346,0.0,
4392957,1000,16.0,1.0638,1.6998,-2.8205,-0.18300,0.10371,-0.01946,0.0,
4392977,1000,16.0,1.6678,-0.0912,-3.5505,0.00800,0.17771,-0.03546,0.0,
4392997,1000,16.0,-0.3882,-0.6782,-4.3265,0.10300,-0.02729,-0.06346,0.0,
4393017,1000,16.0,-0.1492,0.6888,-5.2645,-0.00100,0.00871,-0.01646,0.0,
4393037,1000,16.0,0.3798,0.8568,-5.4485,-0.06200,0.03471,-0.03946,0.0,
4393057,1000,16.0,0.8278,1.1988,-3.9865,-0.15700,0.05371,-0.05546,0.0,
4393077,1000,16.0,0.3538,0.6068,-4.0015,-0.13900,0.01871,-0.06846,0.0,
4393097,1000,16.0,1.6618,-0.3682,-3.2575,-0.06400,0.10871,-0.05246,0.0,
4393117,1000,16.0,-0.0062,-0.3932,-3.3395,0.05600,0.01171,-0.04046,0.0,
4393137,1000,16.0,-1.3512,-0.8222,-4.8275,0.10200,-0.12629,-0.03546,0.0,
4393157,1000,16.0,-0.8292,0.0338,-4.0605,0.05200,-0.07729,-0.02046,0.0,
4393177,1000,16.0,-0.2472,0.3208,-3.5735,-0.03400,0.00271,-0.05346,0.0,
4393197,1000,16.0,-0.4392,0.8358,-3.0985,-0.13300,0.00771,-0.04946,0.0,
4393217,1000,16.0,2.0068,-0.5502,-2.9705,0.01400,0.21271,-0.04346,0.0,
4393237,1000,16.0,-0.3582,0.4558,-3.1485,-0.01500,0.00871,-0.03446,0.0,
4393257,1000,16.0,-1.6742,1.2518,-4.1565,-0.03500,-0.13329,-0.03246,0.0,
4393277,1000,16.0,-1.5742,0.2498,-4.8745,0.03800,-0.07029,-0.03846,0.0,
4393297,1000,16.0,-1.0582,0.6028,-3.9585,-0.04700,-0.14029,-0.06546,0.0,
4393317,1000,16.0,-0.6682,-0.1092,-3.7915,-0.05600,-0.01329,-0.05446,0.0,
4393337,1000,16.0,0.6018,-0.8132,-3.8275,0.00200,0.04771,-0.08446,0.0,
4393357,1000,16.0,0.2848,0.8548,-3.6255,-0.05500,0.03771,-0.03446,0.0,
4393377,1000,16.0,-0.8472,-0.3272,-4.4485,0.00200,-0.14529,-0.04146,0.0,
4393397,1000,16.0,-0.9072,-0.0052,-4.8765,0.01700,-0.11329,-0.06246,0.0,
4393417,1000,16.0,-0.7322,0.5218,-3.6915,-0.05300,-0.02529,-0.06246,0.0,
4393437,1000,16.0,-0.9342,0.3158,-3.5585,-0.06900,-0.04529,-0.07546,0.0,
4393457,1000,16.0,1.7628,-0.7972,-3.1225,-0.03000,0.20571,-0.04246,0.0,
4393477,1000,16.0,-0.9962,-0.9082,-2.8935,0.08300,-0.03529,-0.03046,0.0,
4393497,1000,16.0,-1.1832,0.6758,-4.3935,0.04900,-0.08829,-0.03846,0.0,
4393517,1000,16.0,-1.7512,0.0908,-4.2035,0.06200,-0.13329,-0.04846,0.0,
4393537,1000,16.0,-1.1622,0.0538,-3.8615,-0.00300,-0.06629,-0.06346,0.0,
4393557,1000,16.0,-0.3412,0.3248,-3.5865,-0.05700,0.01871,-0.04246,0.0,
4393577,1000,16.0,2.4688,0.1298,-3.0235,-0.11700,0.18271,-0.06446,0.0,
4393597,1000,16.0,-0.4492,0.2248,-4.2285,-0.03000,0.00571,-0.06446,0.0,
4393617,1000,16.0,-1.9482,-0.9692,-3.7935,0.14900,-0.18729,-0.05146,0.0,
4393637,1000,16.0,-2.2192,-0.7392,-5.2305,0.08900,-0.17029,-0.03846,0.0,
4393657,1000,16.0,-1.6812,0.3098,-4.6015,0.00400,-0.13929,-0.04846,0.0,
4393677,1000,16.0,0.1768,0.1608,-3.5355,-0.04000,-0.04929,-0.05846,0.0,
4393697,1000,16.0,0.7628,-0.9082,-3.5355,-0.02100,0.13071,-0.05646,0.0,
4393717,1000,16.0,0.1888,-0.4432,-3.3095,0.04400,0.05571,-0.03546,0.0,
4393737,1000,16.0,-0.5502,0.8608,-3.8395,-0.02700,-0.04429,-0.09146,0.0,
4393757,1000,16.0,-2.5262,0.3128,-4.1705,0.09000,-0.21629,-0.07146,0.0,
4393777,1000,16.0,-1.1402,0.8708,-3.7665,-0.04200,-0.09429,-0.07846,0.0,
4393797,1000,16.0,-1.0362,0.3108,-3.7965,0.02300,-0.07429,-0.04946,0.0,
4393817,1000,16.0,2.3608,-0.1852,-2.2435,-0.06800,0.24071,-0.06146,0.0,
4393837,1000,16.0,-0.4402,-1.4522,-3.4275,0.15200,-0.03129,-0.06046,0.0,
4393857,1000,16.0,-2.9102,-1.2332,-4.3685,0.18000,-0.25329,-0.05946,0.0,
4393877,1000,16.0,-1.3322,-0.8812,-4.5405,0.11000,-0.11229,-0.02846,0.0,
4393897,1000,16.0,-1.4802,0.0958,-5.5635,0.06300,-0.12729,-0.02546,0.0,
4393917,1000,16.0,0.3118,0.1808,-4.0615,-0.00000,0.04671,-0.03246,0.0,
4393937,1000,16.0,1.3918,-0.4632,-3.5175,-0.05700,0.12671,-0.07746,0.0,
4393957,1000,16.0,-1.4222,-0.4492,-3.9885,0.07100,-0.13029,-0.07246,0.0,
4393977,1000,16.0,0.7588,0.5588,-2.9185,-0.08100,0.09871,-0.07846,0.0,
4393997,1000,16.0,-1.7932,-0.3922,-5.3155,0.13000,-0.13329,-0.05646,0.0,
4394017,1000,16.0,-0.6072,0.4568,-4.3175,-0.01700,-0.03429,-0.05146,0.0,
4394037,1000,16.0,-1.8132,0.2768,-3.5745,0.03100,-0.16029,-0.07346,0.0,
4394057,1000,16.0,0.5598,0.3268,-3.4535,-0.08600,0.05171,-0.09446,0.0,
4394077,1000,16.0,0.3928,-0.2272,-3.3125,0.00500,0.04471,-0.08646,0.0,
4394097,1000,16.0,0.3728,-0.8022,-3.6635,0.02600,-0.00529,-0.07346,0.0,
4394117,1000,16.0,-0.6232,-0.2522,-4.4765,0.02500,0.01271,-0.02846,0.0,
4394137,1000,16.0,-0.0312,-1.2582,-4.4225,0.15200,-0.08329,-0.06946,0.0,
4394157,1000,16.0,-2.8782,-0.2082,-5.3755,0.11100,-0.26529,-0.06546,0.0,
4394177,1000,16.0,1.0808,-0.3082,-3.5235,-0.02600,0.13371,-0.02946,0.0,
4394197,1000,16.0,0.0848,-1.4172,-3.3755,0.11700,-0.01929,-0.03946,0.0,
4394217,1000,16.0,0.5538,0.1008,-3.8195,-0.05900,0.12571,-0.04846,0.0,
4394237,1000,16.0,-0.2552,-0.2072,-3.5205,0.06700,-0.02129,-0.04746,0.0,
4394257,1000,16.0,-0.5012,-0.9262,-4.2545,0.11100,-0.00629,-0.05246,0.0,
4394277,1000,16.0,-1.7952,0.5888,-3.9805,0.02200,-0.16729,-0.05246,0.0,
4394297,1000,16.0,0.8148,-0.0252,-3.8185,-0.02200,0.10971,-0.03046,0.0,
4394317,1000,16.0,0.8758,0.0558,-3.2015,-0.04800,0.08671,-0.06346,0.0,
4394337,1000,16.0,1.7238,0.0238,-3.2005,-0.09900,0.13271,-0.04146,0.0,
4394357,1000,16.0,1.4048,0.3328,-3.6305,-0.04800,0.10871,0.01154,0.0,
4394377,1000,16.0,-0.2522,-0.1822,-4.1835,0.03200,-0.02829,-0.02846,0.0,
4394397,1000,16.0,-1.7042,0.2808,-5.5525,0.03300,-0.13929,-0.02046,0.0,
4394417,1000,16.0,1.2298,1.0498,-4.5225,-0.13000,0.13171,-0.02746,0.0,
4394437,1000,16.0,0.4568,0.4068,-3.8765,-0.11100,0.09571,-0.05146,0.0,
4394457,1000,16.0,2.0608,0.9898,-3.0985,-0.18100,0.20571,-0.05446,0.0,
4394477,1000,16.0,1.7728,1.1578,-2.5785,-0.13300,0.11471,-0.07846,0.0,
4394497,1000,16.0,0.0488,0.1608,-4.2945,0.00700,-0.00029,-0.05546,0.0,
4394517,1000,16.0,-1.2472,0.2618,-3.5055,0.02200,-0.12429,-0.06046,0.0,
4394537,1000,16.0,-3.0702,-0.3312,-4.1535,0.07800,-0.25829,-0.03246,0.0,
4394557,1000,16.0,-1.2722,0.0468,-3.9355,-0.05200,-0.05829,-0.04346,0.0,
4394577,1000,16.0,0.7898,-0.3512,-3.4325,-0.02800,0.10571,-0.03646,0.0,
4394597,1000,16.0,0.6438,-1.3842,-3.6585,0.12000,0.07671,-0.04846,0.0,
4394617,1000,16.0,-2.1332,-0.1832,-4.8615,0.06700,-0.15029,-0.05146,0.0,
4394637,1000,16.0,-2.5042,0.2618,-4.5615,0.05100,-0.21429,-0.05146,0.0,
4394657,1000,16.0,-3.0662,0.3588,-4.4955,0.02500,-0.22529,-0.04446,0.0,
4394677,1000,16.0,-1.0202,0.1718,-3.7125,0.05700,-0.10329,-0.05946,0.0,
