t_ms,pwm,rpm,Fx,Fy,Fz,Tx,Ty,Tz,Current_mA,ADC_Current_mA
1723640,1000,572.0,-0.8039,0.1814,-0.1170,-0.01289,-0.06359,-0.00029,0.0,
1723660,1000,572.0,-0.5249,0.2184,-0.0400,-0.02189,-0.03759,0.00471,0.0,
1723680,1000,572.0,-0.4399,0.1944,0.0090,-0.01289,-0.03359,0.00071,0.0,
1723700,1000,572.0,-0.2779,0.1014,0.1060,-0.00689,-0.02459,0.00171,0.0,
1723720,1000,572.0,0.0881,0.1134,0.1450,-0.01789,0.01041,0.00871,0.0,
1723740,1000,572.0,0.0551,0.3494,0.0660,-0.03889,0.00941,0.01471,0.0,
1723760,1000,572.0,-0.6969,0.1274,-0.1000,-0.00989,-0.05159,-0.00029,0.0,
1723780,1000,572.0,-0.5699,0.2384,0.1160,-0.01789,-0.04559,0.00471,0.0,
1723800,1000,572.0,-0.5789,0.2884,0.0240,-0.02089,-0.04159,0.00571,0.0,
1723820,1000,572.0,0.2491,-0.2016,0.0680,0.01811,0.02141,0.00071,0.0,
1723840,1000,572.0,0.5221,-0.0966,0.2230,0.01311,0.03741,-0.00129,0.0,
1723860,1000,572.0,0.3421,-0.0606,0.1130,0.00511,0.02541,0.00371,0.0,
1723880,1000,572.0,-0.0499,-0.1666,0.0590,0.02111,-0.00559,-0.00129,0.0,
1723900,1000,572.0,0.1641,-0.3016,0.0730,0.03511,0.01241,-0.00729,0.0,
1723920,1000,572.0,0.2301,-0.2546,0.1090,0.03111,0.01441,-0.00729,0.0,
1723940,1000,572.0,0.1531,-0.3456,0.1400,0.04311,0.00941,-0.00729,0.0,
1723960,1000,572.0,0.4071,-0.1076,0.0870,0.00011,0.03341,0.00571,0.0,
1723980,1000,572.0,0.3781,0.1614,0.0360,-0.02489,0.03041,0.01071,0.0,
1724000,1000,572.0,0.2281,0.0854,0.2160,-0.01789,0.01941,0.01171,0.0,
1724020,1000,572.0,-0.3289,0.5014,0.0830,-0.04689,-0.02259,0.00871,0.0,
1724040,1000,572.0,-0.4269,0.0374,0.2250,0.00411,-0.03359,-0.00129,0.0,
1724060,1000,572.0,0.2391,0.1024,0.1680,-0.01289,0.02141,0.00671,0.0,
1724080,1000,572.0,-0.5579,0.0934,0.1500,-0.00089,-0.04159,-0.00429,0.0,
1724100,1000,572.0,0.2901,0.0714,0.1130,-0.01389,0.02141,0.00671,0.0,
1724120,1000,572.0,0.3121,0.1494,0.1190,-0.02489,0.02441,0.01171,0.0,
1724140,1000,572.0,0.5461,-0.1796,0.2410,0.01211,0.04341,0.00271,0.0,
1724160,1000,572.0,0.5461,-0.0966,0.1670,0.00611,0.04141,0.00171,0.0,
1724180,1000,572.0,-0.1309,0.2204,-0.0370,-0.02689,-0.00759,0.00971,0.0,
1724200,1000,572.0,-0.6789,0.3924,0.0440,-0.03389,-0.05259,0.00671,0.0,
1724220,1000,572.0,0.2231,-0.1456,0.1870,0.01711,0.01241,-0.00029,0.0,
1724240,1000,572.0,0.4951,0.0414,0.1840,-0.00789,0.03941,0.00571,0.0,
1724260,1000,572.0,0.4281,-0.2396,0.1210,0.02011,0.02841,-0.00029,0.0,
1724280,1000,572.0,-0.2659,0.2644,0.0120,-0.02789,-0.01759,0.00671,0.0,
1724300,1000,572.0,0.4011,0.0334,0.1680,0.00211,0.02841,0.00271,0.0,
1724320,1000,572.0,-0.4489,0.1604,0.1900,-0.01389,-0.03459,0.00371,0.0,
