t_ms,pwm,rpm,Fx,Fy,Fz,Tx,Ty,Tz,Current_mA,ADC_Current_mA
2938792,1000,44.0,0.3005,-0.0884,0.1896,0.00947,0.01803,-0.00348,0.0,
2938812,1000,44.0,0.0455,-0.0314,0.2806,0.00847,0.00103,-0.00548,0.0,
2938832,1000,44.0,0.3285,0.1056,0.3656,-0.01053,0.01803,0.00052,0.0,
2938852,1000,44.0,-0.0285,-0.0214,0.2436,0.00847,-0.00797,-0.00548,0.0,
2938872,1000,44.0,0.1615,-0.1384,0.0516,0.01647,0.01103,-0.00348,0.0,
2938892,1000,44.0,-0.0405,0.0946,0.1746,-0.00653,-0.01197,-0.00448,0.0,
2938912,1000,44.0,-0.2295,0.0806,0.2096,-0.00653,-0.02497,-0.00448,0.0,
2938932,1000,44.0,0.1075,0.0786,0.2616,-0.00053,0.00603,-0.00348,0.0,
2938952,1000,44.0,-0.4275,0.1466,0.1106,-0.01053,-0.03497,-0.00248,0.0,
2938972,1000,44.0,0.0715,-0.0124,0.2976,-0.00053,0.00103,-0.00348,0.0,
2938992,1000,44.0,0.0425,-0.0694,0.1196,0.01247,0.00003,-0.00748,0.0,
2939012,1000,44.0,0.3035,-0.0034,0.3256,-0.00053,0.02103,-0.00248,0.0,
2939032,1000,44.0,-0.1915,0.1346,0.2116,0.00047,-0.02097,-0.00548,0.0,
2939052,1000,44.0,0.1875,0.0396,0.3356,-0.00953,0.01603,0.00152,0.0,
2939072,1000,44.0,-0.2565,0.1356,0.0636,-0.00253,-0.02697,-0.00648,0.0,
2939092,1000,44.0,-0.1385,0.1716,0.0406,-0.01053,-0.00897,-0.00248,0.0,
2939112,1000,44.0,0.1925,-0.0784,0.1346,0.01247,0.01003,-0.00448,0.0,
2939132,1000,44.0,0.3325,-0.0174,0.2556,0.00647,0.02203,-0.00348,0.0,
2939152,1000,44.0,0.1335,0.3116,0.2216,-0.03253,0.01003,0.00252,0.0,
2939172,1000,44.0,0.0325,0.0256,0.4376,-0.00353,0.00003,-0.00148,0.0,
2939192,1000,44.0,0.0715,-0.0474,0.3306,0.00947,0.00803,-0.00548,0.0,
2939212,1000,44.0,0.0045,-0.0584,0.3216,0.00547,-0.00497,-0.00348,0.0,
2939232,1000,44.0,0.0945,-0.0484,0.1796,0.01047,0.00503,-0.00548,0.0,
2939252,1000,44.0,0.1495,0.1796,0.2736,-0.01253,0.01203,-0.00448,0.0,
2939272,1000,44.0,-0.2165,0.2416,0.1626,-0.01053,-0.02497,-0.00448,0.0,
