# selected servo A
#META fw=tvc_char 2.1 test=K axis=0 servo_hz=333 neutral_us=1520 pulse_min=500 pulse_max=2500 win_lo=1370 win_hi=1690 pin_a=18 pin_b=19
#META imu_addr=0x69 who_am_i=0xEA gyro_cfg1=0x3F accel_cfg=0x39 gyro_div=0 gyro_lsb_per_dps=16.4000 acc_lsb_per_g=16384.0
#META i2c_err_at_start=0 deadband
#META imu_alive=1 imu_pass=0 imu_rate_hz=1908 g_mag=1.0451
#META gyro_bias_dps=2.3410,1.4072,-1.7803 gyro_noise_dps=0.1853,0.1807,0.1871 acc_noise_g=0.00391,0.00414,0.00399
#META limits_source=user axis_lo=1370 axis_hi=1690 axis_center=1520 axis_half=150
#WARN IMU health check did not pass -- see the health block above; this run is suspect
#META k_span=40 dwell_ms=250 log_hz=100
#COLS rec,t_us,phase,seq,axis,cmd_a,cmd_b,ax,ay,az,gx,gy,gz,flags
#META deadband_center=1520 idx=0
S,26459216,kdn,100,0,1541,1520,-720,-960,-17088,36,21,-23,0
S,26469217,kdn,100,0,1541,1520,-864,-1008,-16960,36,24,-24,0
S,26479217,kdn,100,0,1541,1520,-792,-1048,-17000,41,19,-33,0
S,26489217,kdn,100,0,1541,1520,-896,-800,-17072,42,18,-35,0
S,26499217,kdn,100,0,1541,1520,-832,-1104,-17072,34,16,-30,0
S,26509217,kdn,100,0,1541,1520,-832,-1056,-17032,34,17,-28,0
S,26519216,kdn,100,0,1541,1520,-992,-1024,-17040,35,25,-30,0
S,26529217,kdn,100,0,1541,1520,-760,-848,-17064,35,25,-29,0
S,26539217,kdn,100,0,1541,1520,-920,-1064,-17160,36,23,-30,0
E,26539321,kdn,101,0,1540,1520,,,,,,,0
S,26539955,kdn,101,0,1540,1520,-704,-1000,-17112,38,21,-30,0
S,26549946,kdn,101,0,1540,1520,-688,-1056,-17128,42,23,-29,0
S,26559945,kdn,101,0,1540,1520,-800,-936,-16976,39,18,-32,0
S,26569945,kdn,101,0,1540,1520,-864,-1008,-17072,40,22,-29,0
S,26579945,kdn,101,0,1540,1520,-808,-840,-17016,41,24,-28,0
S,26589945,kdn,101,0,1540,1520,-664,-936,-17104,39,24,-27,0
S,26599945,kdn,101,0,1540,1520,-720,-944,-17040,36,25,-29,0
S,26609945,kdn,101,0,1540,1520,-760,-1032,-17144,41,25,-29,0
S,26619945,kdn,101,0,1540,1520,-784,-1064,-17056,42,23,-27,0
S,26629945,kdn,101,0,1540,1520,-792,-984,-17056,38,24,-31,0
S,26639945,kdn,101,0,1540,1520,-840,-936,-17136,36,22,-34,0
S,26649945,kdn,101,0,1540,1520,-816,-1016,-17024,33,20,-29,0
S,26659945,kdn,101,0,1540,1520,-736,-920,-17056,32,21,-36,0
S,26669945,kdn,101,0,1540,1520,-784,-968,-17072,39,26,-34,0
S,26679945,kdn,101,0,1540,1520,-728,-896,-17136,36,24,-33,0
S,26689945,kdn,101,0,1540,1520,-896,-864,-17096,37,19,-29,0
S,26699945,kdn,101,0,1540,1520,-872,-960,-16928,38,21,-21,0
S,26709945,kdn,101,0,1540,1520,-776,-880,-17024,43,16,-32,0
S,26719945,kdn,101,0,1540,1520,-864,-1136,-17088,45,24,-26,0
S,26729945,kdn,101,0,1540,1520,-792,-992,-17056,43,24,-29,0
S,26739945,kdn,101,0,1540,1520,-896,-1064,-17104,36,26,-36,0
S,26749945,kdn,101,0,1540,1520,-792,-1024,-17144,40,24,-31,0
S,26759945,kdn,101,0,1540,1520,-704,-992,-17064,30,24,-31,0
S,26769945,kdn,101,0,1540,1520,-792,-936,-17008,37,28,-28,0
S,26779945,kdn,101,0,1540,1520,-840,-1024,-17184,44,30,-27,0
S,26789945,kdn,101,0,1540,1520,-736,-888,-17232,39,20,-28,0
E,26790049,kdn,102,0,1539,1520,,,,,,,0
S,26790679,kdn,102,0,1539,1520,-920,-944,-17128,37,21,-29,0
S,26800669,kdn,102,0,1539,1520,-1584,-1080,-17056,34,24,-31,0
S,26810668,kdn,102,0,1539,1520,-976,-1592,-17024,41,23,-28,0
S,26820668,kdn,102,0,1539,1520,-736,-872,-17080,37,29,-34,0
S,26830668,kdn,102,0,1539,1520,-1024,-1376,-17200,43,62,-17,0
S,26840668,kdn,102,0,1539,1520,-1024,-1264,-16912,49,89,-25,0
S,26850668,kdn,102,0,1539,1520,-856,-784,-17192,47,92,-31,0
S,26860668,kdn,102,0,1539,1520,-744,-904,-17184,32,59,-26,0
S,26870668,kdn,102,0,1539,1520,-880,-952,-17072,16,19,-29,0
S,26880668,kdn,102,0,1539,1520,-768,-1088,-17008,28,-6,-32,0
S,26890668,kdn,102,0,1539,1520,-768,-1160,-17200,56,-6,-25,0
S,26900668,kdn,102,0,1539,1520,-744,-1080,-17008,58,10,-30,0
S,26910668,kdn,102,0,1539,1520,-760,-944,-17128,43,31,-26,0
S,26920668,kdn,102,0,1539,1520,-712,-1080,-17040,33,44,-23,0
S,26930668,kdn,102,0,1539,1520,-720,-856,-17168,20,36,-32,0
S,26940668,kdn,102,0,1539,1520,-824,-992,-17032,26,25,-29,0
S,26950668,kdn,102,0,1539,1520,-672,-1032,-17000,47,16,-31,0
S,26960668,kdn,102,0,1539,1520,-832,-1000,-17088,53,13,-29,0
S,26970668,kdn,102,0,1539,1520,-712,-1032,-17064,47,15,-26,0
S,26980668,kdn,102,0,1539,1520,-768,-968,-17112,33,22,-34,0
S,26990668,kdn,102,0,1539,1520,-768,-1048,-17056,25,24,-27,0
S,27000668,kdn,102,0,1539,1520,-736,-912,-17176,30,33,-29,0
S,27010668,kdn,102,0,1539,1520,-840,-936,-17032,38,35,-29,0
S,27020668,kdn,102,0,1539,1520,-720,-1032,-17104,47,28,-35,0
S,27030668,kdn,102,0,1539,1520,-616,-952,-16984,48,18,-28,0
S,27040668,kdn,102,0,1539,1520,-656,-784,-17000,40,10,-33,0
E,27040772,kdn,103,0,1538,1520,,,,,,,0
S,27041406,kdn,103,0,1538,1520,-776,-968,-17032,39,11,-22,0
S,27051394,kdn,103,0,1538,1520,-760,-976,-17032,34,15,-24,0
S,27061393,kdn,103,0,1538,1520,-736,-1008,-17072,34,31,-29,0
S,27071393,kdn,103,0,1538,1520,-752,-968,-17040,34,33,-26,0
S,27081394,kdn,103,0,1538,1520,-728,-904,-16944,34,28,-30,0
S,27091394,kdn,103,0,1538,1520,-696,-1016,-16952,29,22,-31,0
S,27101393,kdn,103,0,1538,1520,-824,-968,-16944,37,13,-29,0
S,27111393,kdn,103,0,1538,1520,-744,-896,-16976,39,15,-28,0
S,27121393,kdn,103,0,1538,1520,-752,-1008,-17152,43,18,-34,0
S,27131393,kdn,103,0,1538,1520,-832,-1104,-17080,41,25,-28,0
S,27141394,kdn,103,0,1538,1520,-880,-1000,-17096,32,25,-33,0
S,27151394,kdn,103,0,1538,1520,-768,-984,-17104,33,26,-29,0
S,27161393,kdn,103,0,1538,1520,-808,-1008,-17040,36,29,-28,0
S,27171394,kdn,103,0,1538,1520,-800,-912,-16920,41,18,-29,0
S,27181394,kdn,103,0,1538,1520,-760,-1080,-17136,42,22,-30,0
S,27191393,kdn,103,0,1538,1520,-928,-1104,-17096,39,21,-29,0
S,27201394,kdn,103,0,1538,1520,-864,-984,-17008,37,23,-27,0
S,27211393,kdn,103,0,1538,1520,-848,-960,-17040,35,27,-30,0
S,27221393,kdn,103,0,1538,1520,-856,-1064,-17224,36,27,-26,0
S,27231393,kdn,103,0,1538,1520,-808,-1072,-17168,38,22,-28,0
S,27241393,kdn,103,0,1538,1520,-736,-880,-17176,34,22,-33,0
S,27251393,kdn,103,0,1538,1520,-760,-1000,-17080,38,18,-28,0
S,27261393,kdn,103,0,1538,1520,-824,-936,-17176,41,12,-30,0
S,27271393,kdn,103,0,1538,1520,-848,-1000,-17088,40,22,-33,0
S,27281393,kdn,103,0,1538,1520,-776,-928,-16960,36,22,-27,0
S,27291394,kdn,103,0,1538,1520,-864,-984,-17096,37,32,-28,0
E,27291497,kdn,104,0,1537,1520,,,,,,,0
S,27292127,kdn,104,0,1537,1520,-752,-1008,-17184,43,27,-29,0
S,27302118,kdn,104,0,1537,1520,-816,-1032,-17040,38,24,-28,0
S,27312117,kdn,104,0,1537,1520,-728,-928,-17048,38,23,-26,0
S,27322117,kdn,104,0,1537,1520,-728,-1072,-17176,37,26,-32,0
S,27332117,kdn,104,0,1537,1520,-816,-992,-17176,40,25,-29,0
S,27342117,kdn,104,0,1537,1520,-776,-928,-16984,37,22,-30,0
S,27352117,kdn,104,0,1537,1520,-784,-1160,-17040,38,21,-30,0
S,27362118,kdn,104,0,1537,1520,-760,-952,-17136,34,23,-29,0
S,27372118,kdn,104,0,1537,1520,-768,-960,-17064,38,28,-25,0
S,27382117,kdn,104,0,1537,1520,-848,-1000,-17016,40,28,-30,0
S,27392117,kdn,104,0,1537,1520,-904,-1120,-17136,39,22,-29,0
S,27402117,kdn,104,0,1537,1520,-792,-1024,-17112,37,24,-31,0
S,27412117,kdn,104,0,1537,1520,-736,-1000,-16968,33,19,-30,0
S,27422118,kdn,104,0,1537,1520,-784,-1000,-17000,38,25,-30,0
S,27432118,kdn,104,0,1537,1520,-864,-1072,-17024,33,24,-29,0
S,27442117,kdn,104,0,1537,1520,-784,-984,-17136,38,23,-32,0
S,27452117,kdn,104,0,1537,1520,-744,-952,-17096,37,26,-27,0
S,27462118,kdn,104,0,1537,1520,-800,-912,-17056,36,18,-27,0
S,27472117,kdn,104,0,1537,1520,-688,-1008,-17088,37,25,-27,0
S,27482117,kdn,104,0,1537,1520,-672,-984,-17144,38,20,-32,0
S,27492117,kdn,104,0,1537,1520,-832,-1064,-17152,42,26,-24,0
S,27502117,kdn,104,0,1537,1520,-936,-936,-17120,41,21,-28,0
S,27512117,kdn,104,0,1537,1520,-808,-1016,-17136,33,20,-34,0
S,27522118,kdn,104,0,1537,1520,-808,-1064,-17136,37,20,-28,0
S,27532118,kdn,104,0,1537,1520,-840,-1120,-17072,38,22,-30,0
S,27542117,kdn,104,0,1537,1520,-776,-1056,-17080,38,21,-26,0
E,27542222,kdn,105,0,1536,1520,,,,,,,0
S,27542852,kdn,105,0,1536,1520,-832,-1032,-16952,39,25,-28,0
S,27552842,kdn,105,0,1536,1520,-208,-936,-17016,38,23,-28,0
S,27562841,kdn,105,0,1536,1520,1592,608,-16696,40,26,-35,0
S,27572842,kdn,105,0,1536,1520,648,896,-17584,23,31,-33,0
S,27582841,kdn,105,0,1536,1520,-864,-1416,-17056,36,63,-18,0
S,27592841,kdn,105,0,1536,1520,-960,-1648,-16944,63,99,-27,0
S,27602841,kdn,105,0,1536,1520,-760,-768,-17088,48,107,-30,0
S,27612841,kdn,105,0,1536,1520,-696,-984,-17192,28,70,-31,0
S,27622841,kdn,105,0,1536,1520,-960,-920,-17008,14,27,-26,0
S,27632841,kdn,105,0,1536,1520,-664,-1040,-17216,27,-13,-24,0
S,27642841,kdn,105,0,1536,1520,-648,-952,-17040,56,-14,-35,0
S,27652841,kdn,105,0,1536,1520,-824,-1008,-16920,71,-1,-32,0
S,27662841,kdn,105,0,1536,1520,-640,-1096,-16944,54,34,-30,0
S,27672841,kdn,105,0,1536,1520,-768,-984,-16984,27,42,-24,0
S,27682841,kdn,105,0,1536,1520,-760,-896,-17072,7,47,-27,0
S,27692841,kdn,105,0,1536,1520,-752,-936,-17088,25,36,-30,0
S,27702841,kdn,105,0,1536,1520,-776,-1080,-17128,44,18,-30,0
S,27712841,kdn,105,0,1536,1520,-736,-1072,-17136,55,5,-32,0
S,27722841,kdn,105,0,1536,1520,-752,-888,-17032,48,6,-36,0
S,27732841,kdn,105,0,1536,1520,-640,-1104,-17120,31,15,-26,0
S,27742841,kdn,105,0,1536,1520,-656,-920,-17056,24,29,-30,0
S,27752841,kdn,105,0,1536,1520,-776,-1152,-17104,33,44,-28,0
S,27762841,kdn,105,0,1536,1520,-672,-1064,-17184,43,40,-32,0
S,27772841,kdn,105,0,1536,1520,-640,-1016,-17008,42,23,-26,0
S,27782841,kdn,105,0,1536,1520,-648,-888,-17104,36,10,-28,0
S,27792841,kdn,105,0,1536,1520,-720,-1096,-17160,31,1,-27,0
E,27792944,kdn,106,0,1535,1520,,,,,,,0
S,27793574,kdn,106,0,1535,1520,-640,-960,-17096,35,2,-26,0
S,27803566,kdn,106,0,1535,1520,-696,-1064,-17136,41,16,-28,0
S,27813565,kdn,106,0,1535,1520,-712,-928,-17096,40,32,-31,0
S,27823565,kdn,106,0,1535,1520,-880,-936,-17176,36,37,-32,0
S,27833565,kdn,106,0,1535,1520,-608,-1032,-17128,31,29,-28,0
S,27843564,kdn,106,0,1535,1520,-632,-1040,-17096,26,20,-24,0
S,27853564,kdn,106,0,1535,1520,-760,-1096,-17080,39,11,-27,0
S,27863565,kdn,106,0,1535,1520,-704,-952,-17104,44,17,-27,0
S,27873565,kdn,106,0,1535,1520,-712,-912,-17064,43,16,-23,0
S,27883565,kdn,106,0,1535,1520,-784,-880,-16976,29,24,-29,0
S,27893564,kdn,106,0,1535,1520,-816,-968,-17112,26,24,-27,0
S,27903565,kdn,106,0,1535,1520,-632,-968,-17120,35,29,-30,0
S,27913565,kdn,106,0,1535,1520,-760,-920,-17152,39,24,-29,0
S,27923564,kdn,106,0,1535,1520,-592,-968,-17096,40,18,-33,0
S,27933564,kdn,106,0,1535,1520,-656,-1048,-17016,37,14,-30,0
S,27943564,kdn,106,0,1535,1520,-632,-928,-17136,43,19,-33,0
S,27953565,kdn,106,0,1535,1520,-728,-1120,-17136,36,26,-30,0
S,27963565,kdn,106,0,1535,1520,-704,-912,-17160,39,27,-35,0
S,27973564,kdn,106,0,1535,1520,-744,-968,-17128,41,29,-34,0
S,27983564,kdn,106,0,1535,1520,-760,-960,-17056,38,26,-22,0
S,27993564,kdn,106,0,1535,1520,-760,-1088,-17128,34,26,-31,0
S,28003564,kdn,106,0,1535,1520,-680,-904,-17088,38,18,-30,0
S,28013564,kdn,106,0,1535,1520,-752,-1040,-17168,38,20,-28,0
S,28023564,kdn,106,0,1535,1520,-792,-1008,-16984,44,23,-28,0
S,28033564,kdn,106,0,1535,1520,-696,-920,-17208,36,29,-34,0
S,28043564,kdn,106,0,1535,1520,-712,-1056,-17032,31,27,-30,0
E,28043668,kdn,107,0,1534,1520,,,,,,,0
S,28044299,kdn,107,0,1534,1520,-800,-992,-17104,34,25,-30,0
S,28054290,kdn,107,0,1534,1520,-760,-1048,-17008,30,20,-30,0
S,28064288,kdn,107,0,1534,1520,-576,-968,-17168,38,25,-29,0
S,28074288,kdn,107,0,1534,1520,-736,-880,-16992,39,18,-28,0
S,28084289,kdn,107,0,1534,1520,-680,-952,-17080,35,18,-31,0
S,28094288,kdn,107,0,1534,1520,-648,-976,-17040,33,23,-30,0
S,28104289,kdn,107,0,1534,1520,-768,-960,-17064,41,23,-34,0
S,28114288,kdn,107,0,1534,1520,-792,-992,-17136,39,24,-29,0
S,28124288,kdn,107,0,1534,1520,-816,-1072,-17088,36,23,-29,0
S,28134289,kdn,107,0,1534,1520,-664,-1080,-17072,40,24,-28,0
S,28144288,kdn,107,0,1534,1520,-784,-928,-17056,36,18,-29,0
S,28154289,kdn,107,0,1534,1520,-688,-992,-17168,35,21,-31,0
S,28164288,kdn,107,0,1534,1520,-752,-888,-17056,38,28,-27,0
S,28174289,kdn,107,0,1534,1520,-880,-1072,-17136,39,26,-35,0
S,28184289,kdn,107,0,1534,1520,-648,-1024,-17032,32,21,-27,0
S,28194288,kdn,107,0,1534,1520,-560,-808,-17104,43,21,-30,0
S,28204288,kdn,107,0,1534,1520,-696,-928,-17200,35,23,-26,0
S,28214288,kdn,107,0,1534,1520,-704,-960,-17096,37,30,-32,0
S,28224288,kdn,107,0,1534,1520,-720,-1048,-17136,44,24,-27,0
S,28234288,kdn,107,0,1534,1520,-632,-968,-17032,43,20,-26,0
S,28244288,kdn,107,0,1534,1520,-720,-1040,-17064,33,24,-32,0
S,28254289,kdn,107,0,1534,1520,-696,-1032,-17144,40,28,-25,0
S,28264289,kdn,107,0,1534,1520,-712,-1072,-17160,36,25,-31,0
S,28274288,kdn,107,0,1534,1520,-784,-1040,-17064,36,27,-29,0
S,28284288,kdn,107,0,1534,1520,-648,-984,-17056,35,23,-27,0
S,28294288,kdn,107,0,1534,1520,-664,-992,-17032,40,17,-27,0
E,28294396,kdn,108,0,1533,1520,,,,,,,0
S,28295026,kdn,108,0,1533,1520,-696,-1000,-17072,36,21,-23,0
S,28305018,kdn,108,0,1533,1520,-1400,-1216,-17144,36,22,-28,0
S,28315016,kdn,108,0,1533,1520,-384,-800,-17168,39,26,-28,0
S,28325017,kdn,108,0,1533,1520,-784,-888,-17056,40,41,-31,0
S,28335016,kdn,108,0,1533,1520,-192,-1136,-17064,50,84,-27,0
S,28345016,kdn,108,0,1533,1520,-800,-1072,-17160,42,101,-23,0
S,28355016,kdn,108,0,1533,1520,-864,-1024,-16992,25,88,-32,0
S,28365016,kdn,108,0,1533,1520,-736,-896,-17120,21,48,-32,0
S,28375016,kdn,108,0,1533,1520,-760,-1032,-17056,22,16,-32,0
S,28385016,kdn,108,0,1533,1520,-744,-1048,-17040,56,-12,-31,0
S,28395016,kdn,108,0,1533,1520,-720,-1168,-16976,66,-8,-26,0
S,28405016,kdn,108,0,1533,1520,-696,-880,-17168,55,20,-26,0
S,28415016,kdn,108,0,1533,1520,-592,-984,-17008,28,33,-30,0
S,28425016,kdn,108,0,1533,1520,-680,-984,-17144,14,48,-27,0
S,28435016,kdn,108,0,1533,1520,-768,-1008,-17168,26,42,-25,0
S,28445016,kdn,108,0,1533,1520,-544,-952,-17088,44,24,-32,0
S,28455016,kdn,108,0,1533,1520,-528,-984,-17064,52,12,-35,0
S,28465016,kdn,108,0,1533,1520,-632,-1072,-17128,49,3,-28,0
S,28475016,kdn,108,0,1533,1520,-696,-848,-17088,31,7,-31,0
S,28485016,kdn,108,0,1533,1520,-664,-904,-17040,34,28,-31,0
S,28495016,kdn,108,0,1533,1520,-576,-1064,-17112,29,44,-22,0
S,28505016,kdn,108,0,1533,1520,-728,-1080,-17024,39,45,-30,0
S,28515016,kdn,108,0,1533,1520,-816,-872,-17016,39,26,-24,0
S,28525016,kdn,108,0,1533,1520,-624,-984,-17136,36,13,-29,0
S,28535016,kdn,108,0,1533,1520,-656,-1160,-17016,39,12,-34,0
S,28545016,kdn,108,0,1533,1520,-608,-992,-17040,47,15,-23,0
E,28545119,kdn,109,0,1532,1520,,,,,,,0
S,28545750,kdn,109,0,1532,1520,-680,-1112,-16992,44,15,-30,0
S,28555742,kdn,109,0,1532,1520,-608,-992,-17120,45,23,-30,0
S,28565740,kdn,109,0,1532,1520,-848,-1064,-17192,33,33,-36,0
S,28575740,kdn,109,0,1532,1520,-680,-968,-17216,25,25,-34,0
S,28585740,kdn,109,0,1532,1520,-728,-1096,-17072,32,26,-28,0
S,28595740,kdn,109,0,1532,1520,-632,-960,-17040,43,22,-32,0
S,28605740,kdn,109,0,1532,1520,-664,-984,-17120,48,20,-30,0
S,28615740,kdn,109,0,1532,1520,-784,-1040,-17120,40,20,-34,0
S,28625740,kdn,109,0,1532,1520,-592,-1064,-17104,35,22,-25,0
S,28635740,kdn,109,0,1532,1520,-624,-1032,-17104,33,22,-30,0
S,28645740,kdn,109,0,1532,1520,-672,-888,-17112,40,34,-33,0
S,28655740,kdn,109,0,1532,1520,-640,-976,-17000,38,24,-27,0
S,28665740,kdn,109,0,1532,1520,-784,-912,-17048,42,22,-29,0
S,28675740,kdn,109,0,1532,1520,-712,-1024,-17072,38,16,-35,0
S,28685740,kdn,109,0,1532,1520,-744,-1024,-17072,35,14,-24,0
S,28695740,kdn,109,0,1532,1520,-688,-968,-17160,40,23,-36,0
S,28705740,kdn,109,0,1532,1520,-680,-936,-17152,37,29,-31,0
S,28715740,kdn,109,0,1532,1520,-720,-1104,-17056,36,25,-30,0
S,28725740,kdn,109,0,1532,1520,-656,-1024,-17088,32,26,-28,0
S,28735740,kdn,109,0,1532,1520,-704,-992,-17072,33,24,-28,0
S,28745740,kdn,109,0,1532,1520,-792,-944,-16936,33,22,-34,0
S,28755740,kdn,109,0,1532,1520,-640,-1008,-17056,43,22,-25,0
S,28765740,kdn,109,0,1532,1520,-616,-1008,-16992,36,20,-27,0
S,28775740,kdn,109,0,1532,1520,-672,-1024,-17096,35,20,-29,0
S,28785740,kdn,109,0,1532,1520,-800,-1104,-17088,30,22,-29,0
S,28795740,kdn,109,0,1532,1520,-728,-1112,-17112,36,28,-25,0
E,28795844,kdn,110,0,1531,1520,,,,,,,0
S,28796474,kdn,110,0,1531,1520,-816,-1008,-17240,35,25,-30,0
S,28806468,kdn,110,0,1531,1520,-680,-1128,-17048,39,27,-29,0
S,28816468,kdn,110,0,1531,1520,-752,-1008,-17016,41,23,-31,0
S,28826468,kdn,110,0,1531,1520,-720,-912,-17080,36,21,-24,0
S,28836468,kdn,110,0,1531,1520,-696,-976,-17208,38,21,-29,0
S,28846468,kdn,110,0,1531,1520,-456,-920,-16968,34,26,-30,0
S,28856468,kdn,110,0,1531,1520,-688,-936,-17104,40,30,-29,0
S,28866468,kdn,110,0,1531,1520,-760,-976,-17104,37,25,-35,0
S,28876468,kdn,110,0,1531,1520,-736,-1016,-17088,41,20,-32,0
S,28886468,kdn,110,0,1531,1520,-760,-880,-17144,38,18,-28,0
S,28896468,kdn,110,0,1531,1520,-632,-1016,-17104,41,20,-27,0
S,28906468,kdn,110,0,1531,1520,-704,-1144,-17072,42,21,-31,0
S,28916468,kdn,110,0,1531,1520,-592,-1072,-17024,42,24,-32,0
S,28926468,kdn,110,0,1531,1520,-736,-952,-16992,33,25,-30,0
S,28936468,kdn,110,0,1531,1520,-720,-936,-17120,41,29,-31,0
S,28946468,kdn,110,0,1531,1520,-712,-944,-17200,37,22,-31,0
S,28956468,kdn,110,0,1531,1520,-520,-1096,-17128,36,25,-28,0
S,28966468,kdn,110,0,1531,1520,-520,-904,-17048,38,25,-32,0
S,28976468,kdn,110,0,1531,1520,-704,-920,-17152,33,19,-25,0
S,28986468,kdn,110,0,1531,1520,-776,-992,-17096,35,17,-26,0
S,28996468,kdn,110,0,1531,1520,-808,-928,-17200,38,23,-28,0
S,29006468,kdn,110,0,1531,1520,-560,-1088,-16952,41,21,-32,0
S,29016468,kdn,110,0,1531,1520,-704,-968,-17112,38,20,-29,0
S,29026468,kdn,110,0,1531,1520,-616,-976,-17104,32,23,-34,0
S,29036468,kdn,110,0,1531,1520,-648,-920,-17096,38,21,-27,0
S,29046468,kdn,110,0,1531,1520,-664,-936,-17184,42,24,-27,0
E,29046571,kdn,111,0,1530,1520,,,,,,,0
S,29047201,kdn,111,0,1530,1520,-792,-1016,-17248,35,22,-27,0
S,29057192,kdn,111,0,1530,1520,-1944,-1120,-17056,37,28,-32,0
S,29067191,kdn,111,0,1530,1520,-40,-640,-17176,43,28,-28,0
S,29077191,kdn,111,0,1530,1520,-576,-928,-17096,35,40,-31,0
S,29087191,kdn,111,0,1530,1520,-824,-1064,-17192,46,75,-29,0
S,29097191,kdn,111,0,1530,1520,-912,-968,-17072,51,99,-33,0
S,29107191,kdn,111,0,1530,1520,-728,-1008,-17096,33,85,-24,0
S,29117191,kdn,111,0,1530,1520,-488,-840,-17048,18,44,-26,0
S,29127191,kdn,111,0,1530,1520,-472,-1016,-16992,29,15,-30,0
S,29137191,kdn,111,0,1530,1520,-1008,-1208,-17416,51,-5,-19,0
S,29147191,kdn,111,0,1530,1520,-1264,-1168,-17416,61,2,-31,0
S,29157191,kdn,111,0,1530,1520,-608,-952,-16992,54,13,-32,0
S,29167191,kdn,111,0,1530,1520,-640,-848,-17032,33,23,-30,0
S,29177191,kdn,111,0,1530,1520,-672,-1032,-17208,18,42,-23,0
S,29187191,kdn,111,0,1530,1520,-504,-960,-16968,24,48,-24,0
S,29197192,kdn,111,0,1530,1520,-536,-976,-17024,43,41,-34,0
S,29207191,kdn,111,0,1530,1520,-480,-912,-16984,50,18,-33,0
S,29217191,kdn,111,0,1530,1520,-744,-992,-17176,46,4,-27,0
S,29227191,kdn,111,0,1530,1520,-640,-1056,-17176,42,8,-28,0
S,29237191,kdn,111,0,1530,1520,-728,-1000,-17208,42,14,-27,0
S,29247192,kdn,111,0,1530,1520,-488,-1064,-17072,38,38,-33,0
S,29257191,kdn,111,0,1530,1520,-584,-984,-17120,42,44,-27,0
S,29267191,kdn,111,0,1530,1520,-592,-1048,-17072,28,34,-34,0
S,29277191,kdn,111,0,1530,1520,-648,-1024,-17112,33,14,-35,0
S,29287191,kdn,111,0,1530,1520,-792,-984,-17048,44,11,-27,0
S,29297191,kdn,111,0,1530,1520,-768,-1000,-16968,48,8,-22,0
E,29297294,kdn,112,0,1529,1520,,,,,,,0
S,29297928,kdn,112,0,1529,1520,-648,-1152,-16968,50,13,-28,0
S,29307920,kdn,112,0,1529,1520,-720,-832,-17120,44,30,-27,0
S,29317918,kdn,112,0,1529,1520,-544,-1088,-17064,33,32,-33,0
S,29327918,kdn,112,0,1529,1520,-616,-976,-16968,25,33,-31,0
S,29337918,kdn,112,0,1529,1520,-672,-952,-17144,29,29,-24,0
S,29347918,kdn,112,0,1529,1520,-696,-1024,-17272,41,27,-25,0
S,29357918,kdn,112,0,1529,1520,-616,-984,-17072,42,22,-25,0
S,29367918,kdn,112,0,1529,1520,-640,-936,-17032,38,15,-29,0
S,29377918,kdn,112,0,1529,1520,-768,-1024,-17024,36,20,-28,0
S,29387918,kdn,112,0,1529,1520,-672,-1048,-17024,33,27,-28,0
S,29397918,kdn,112,0,1529,1520,-600,-968,-17000,37,31,-26,0
S,29407918,kdn,112,0,1529,1520,-560,-984,-16928,43,26,-28,0
S,29417918,kdn,112,0,1529,1520,-808,-1032,-17208,39,25,-31,0
S,29427918,kdn,112,0,1529,1520,-728,-1008,-17120,34,21,-33,0
S,29437918,kdn,112,0,1529,1520,-696,-1048,-17208,42,19,-30,0
S,29447918,kdn,112,0,1529,1520,-656,-1080,-16976,40,22,-25,0
S,29457918,kdn,112,0,1529,1520,-664,-1024,-16992,37,21,-31,0
S,29467918,kdn,112,0,1529,1520,-680,-936,-17232,38,26,-28,0
S,29477918,kdn,112,0,1529,1520,-696,-976,-17136,32,26,-24,0
S,29487918,kdn,112,0,1529,1520,-576,-1000,-17296,37,23,-22,0
S,29497918,kdn,112,0,1529,1520,-712,-984,-17136,37,23,-26,0
S,29507918,kdn,112,0,1529,1520,-688,-1032,-17144,42,18,-28,0
S,29517918,kdn,112,0,1529,1520,-800,-976,-17280,37,18,-24,0
S,29527918,kdn,112,0,1529,1520,-712,-1072,-17272,35,24,-25,0
S,29537918,kdn,112,0,1529,1520,-872,-1056,-17416,37,24,-22,0
S,29547918,kdn,112,0,1529,1520,-440,-960,-16968,41,27,-22,0
E,29548021,kdn,113,0,1528,1520,,,,,,,0
S,29548656,kdn,113,0,1528,1520,-328,-864,-16856,41,27,-22,0
S,29558644,kdn,113,0,1528,1520,-424,-984,-16904,36,28,-25,0
S,29568642,kdn,113,0,1528,1520,-648,-1016,-16928,39,30,-29,0
S,29578642,kdn,113,0,1528,1520,-872,-952,-17120,43,24,-29,0
S,29588642,kdn,113,0,1528,1520,-752,-992,-17080,28,23,-29,0
S,29598642,kdn,113,0,1528,1520,-864,-1008,-17176,33,17,-32,0
S,29608643,kdn,113,0,1528,1520,-704,-840,-17224,43,18,-28,0
S,29618642,kdn,113,0,1528,1520,-568,-968,-16872,37,18,-30,0
S,29628642,kdn,113,0,1528,1520,-616,-936,-17112,44,23,-25,0
S,29638642,kdn,113,0,1528,1520,-632,-1072,-17200,36,24,-36,0
S,29648643,kdn,113,0,1528,1520,-496,-1056,-17096,36,28,-30,0
S,29658643,kdn,113,0,1528,1520,-592,-1144,-16952,40,25,-32,0
