t_mono,dev_t,seg_id,voltage_v,current_a,remaining_pct
342942.330394,,26,12.212,5.852,93
342942.435163,,26,12.212,5.852,93
342942.540819,,26,12.212,5.852,93
342942.645803,,26,12.212,5.852,93
342942.750845,,27,12.09,8.562,93
342942.85616,,27,11.946,11.756,93
342942.961889,,27,11.841,14.078,93
342943.066777,,27,11.768,15.685,93
342943.119536,,27,11.741,16.29,93
342943.224929,,27,11.7,17.194,92
342943.330211,,27,11.672,17.799,92
342943.435271,,27,11.654,18.201,92
342943.540857,,27,11.641,18.469,92
342943.64599,,27,11.633,18.645,92
342943.750967,,27,11.627,18.761,92
342943.856321,,27,11.623,18.838,92
342943.961504,,27,11.621,18.889,92
342944.06712,,27,11.619,18.923,92
342944.119751,,27,11.618,18.935,92
342944.224789,,27,11.617,18.953,92
342944.330157,,27,11.616,18.965,92
342944.435638,,27,11.615,18.974,92
342944.540929,,27,11.614,18.98,92
342944.645843,,27,11.613,18.984,92
342944.751257,,27,11.613,18.987,92
342944.856705,,27,11.612,18.989,92
342944.961839,,27,11.612,18.991,92
342945.067222,,27,11.611,18.992,92
342945.172148,,27,11.611,18.993,92
342945.225257,,27,11.61,18.994,92
342945.330225,,27,11.61,18.995,92
342945.435167,,27,11.609,18.996,92
342945.540736,,27,11.609,18.997,92
342945.645746,,27,11.608,18.997,92
342945.75103,,27,11.608,18.998,92
342945.856518,,27,11.607,18.999,92
342945.961488,,27,11.607,19.0,92
342946.066863,,27,11.606,19.001,92
342946.119741,,27,11.606,19.001,92
342946.22477,,27,11.606,19.002,92
342946.329914,,27,11.605,19.003,92
342946.435356,,27,11.605,19.003,92
342946.540433,,27,11.604,19.004,92
342946.645825,,27,11.604,19.005,92
342946.751319,,28,11.625,18.517,92
342946.857411,,28,11.657,17.8,92
342946.961391,,28,11.677,17.346,92
342947.067425,,28,11.69,17.045,92
342947.11949,,28,11.695,16.938,92
342947.224516,,28,11.702,16.781,92
342947.330065,,28,11.706,16.678,92
342947.435372,,28,11.708,16.611,91
342947.540547,,28,11.71,16.567,91
342947.645844,,28,11.711,16.539,91
342947.750985,,28,11.711,16.52,91
342947.856511,,28,11.711,16.508,91
342947.961646,,28,11.711,16.501,91
342948.067031,,28,11.711,16.496,91
342948.119709,,28,11.711,16.494,91
342948.22487,,28,11.711,16.492,91
342948.330239,,28,11.71,16.491,91
342948.435512,,28,11.71,16.49,91
342948.540631,,28,11.71,16.49,91
342948.64596,,28,11.709,16.49,91
342948.751046,,28,11.709,16.49,91
342948.85635,,28,11.709,16.49,91
342948.961521,,28,11.708,16.491,91
342949.066773,,28,11.708,16.491,91
342949.120298,,28,11.707,16.492,91
342949.224891,,28,11.707,16.492,91
342949.330162,,28,11.707,16.493,91
342949.43528,,28,11.706,16.493,91
342949.540572,,28,11.706,16.494,91
342949.645649,,28,11.705,16.494,91
342949.751259,,28,11.705,16.495,91
342949.856764,,28,11.705,16.496,91
342949.96159,,28,11.704,16.496,91
342950.066782,,28,11.704,16.497,91
342950.119919,,28,11.703,16.497,91
342950.224759,,28,11.703,16.498,91
342950.329917,,28,11.703,16.498,91
342950.43571,,28,11.702,16.499,91
342950.54042,,28,11.702,16.499,91
342950.645686,,28,11.701,16.5,91
342950.751074,,29,11.873,12.671,91
342950.85643,,29,12.093,7.784,91
342950.961362,,29,12.213,5.106,91
342951.067321,,29,12.282,3.57,91
342951.119503,,29,12.305,3.071,91
342951.224645,,29,12.336,2.382,91
342951.329959,,29,12.354,1.964,91
342951.435286,,29,12.366,1.705,91
342951.54066,,29,12.373,1.541,91
342951.645717,,29,12.378,1.438,91
342951.750943,,29,12.381,1.371,91
342951.856639,,29,12.383,1.328,91
342951.961549,,29,12.384,1.299,91
342952.066951,,29,12.385,1.281,91
342952.119771,,29,12.385,1.274,91
342952.224507,,29,12.386,1.265,91
342952.33012,,29,12.386,1.258,91
342952.435237,,29,12.386,1.254,91
342952.540737,,29,12.386,1.252,91
342952.646206,,29,12.386,1.25,91
342952.750974,,29,12.386,1.249,91
342952.85614,,29,12.386,1.248,91
342952.961728,,29,12.386,1.247,91
342953.066708,,29,12.386,1.247,91
342953.119974,,29,12.386,1.247,91
342953.224881,,29,12.386,1.247,91
342953.330269,,29,12.386,1.247,91
342953.435535,,29,12.386,1.246,91
342953.540823,,29,12.386,1.246,91
342953.645855,,29,12.386,1.246,91
342953.75123,,29,12.386,1.246,91
342953.856129,,29,12.386,1.246,91
342953.96167,,29,12.386,1.246,91
342954.067046,,29,12.386,1.246,91
342954.119661,,29,12.386,1.246,91
342954.224556,,29,12.386,1.246,91
342954.330095,,29,12.386,1.246,91
342954.435517,,29,12.386,1.246,91
342954.540626,,29,12.386,1.246,91
342954.645737,,29,12.386,1.246,91
342954.751705,,30,12.359,1.834,91
342954.856483,,30,12.281,3.582,91
342954.961779,,30,12.219,4.946,91
342955.06679,,30,12.175,5.923,91
342955.119746,,30,12.158,6.296,91
342955.224976,,30,12.133,6.854,91
342955.329864,,30,12.116,7.23,91
342955.435513,,30,12.104,7.482,91
342955.540776,,30,12.097,7.649,91
342955.645617,,30,12.091,7.759,91
342955.751337,,30,12.088,7.832,91
342955.856509,,30,12.086,7.88,91
342955.961637,,30,12.084,7.911,91
342956.066685,,30,12.083,7.932,91
342956.119683,,30,12.082,7.939,91
342956.224709,,30,12.082,7.951,91
342956.33026,,30,12.081,7.958,91
342956.435671,,30,12.081,7.963,91
342956.5406,,30,12.08,7.966,91
342956.64555,,30,12.08,7.968,91
342956.750966,,30,12.08,7.97,91
342956.856605,,30,12.08,7.971,91
342956.961839,,30,12.079,7.971,91
342957.066871,,30,12.079,7.972,90
342957.119792,,30,12.079,7.972,90
342957.224514,,30,12.079,7.972,90
342957.330501,,30,12.079,7.973,90
342957.435139,,30,12.079,7.973,90
342957.540355,,30,12.078,7.973,90
342957.645725,,30,12.078,7.973,90
342957.750916,,30,12.078,7.973,90
342957.856501,,30,12.078,7.974,90
342957.961474,,30,12.078,7.974,90
342958.067051,,30,12.077,7.974,90
342958.119538,,30,12.077,7.974,90
342958.224594,,30,12.077,7.974,90
342958.330195,,30,12.077,7.974,90
342958.435113,,30,12.077,7.974,90
342958.540623,,30,12.076,7.974,90
342958.645947,,30,12.076,7.975,90
342958.751134,,31,12.098,7.481,90
342958.856163,,31,12.152,6.288,90
342958.961589,,31,12.185,5.546,90
342959.066817,,31,12.206,5.078,90
342959.119673,,31,12.213,4.912,90
342959.224907,,31,12.224,4.672,90
342959.329808,,31,12.231,4.518,90
342959.435497,,31,12.235,4.417,90
342959.541051,,31,12.238,4.351,90
342959.645549,,31,12.24,4.309,90
342959.751018,,31,12.241,4.281,90
342959.856364,,31,12.242,4.262,90
342959.961785,,31,12.242,4.25,90
342960.067108,,31,12.243,4.243,90
342960.119774,,31,12.243,4.24,90
342960.22512,,31,12.243,4.236,90
342960.330094,,31,12.243,4.233,90
342960.435207,,31,12.243,4.231,90
342960.540823,,31,12.243,4.23,90
342960.645551,,31,12.243,4.229,90
342960.751317,,31,12.243,4.229,90
342960.856548,,31,12.242,4.228,90
342960.961846,,31,12.242,4.228,90
342961.067043,,31,12.242,4.228,90
342961.119555,,31,12.242,4.228,90
342961.225342,,31,12.242,4.228,90
342961.330547,,31,12.242,4.228,90
342961.435369,,31,12.242,4.228,90
342961.540908,,31,12.242,4.228,90
342961.645709,,31,12.242,4.228,90
342961.751093,,31,12.242,4.228,90
342961.856665,,31,12.242,4.228,90
342961.961352,,31,12.241,4.228,90
342962.066629,,31,12.241,4.228,90
342962.119701,,31,12.241,4.228,90
342962.225121,,31,12.241,4.228,90
342962.329923,,31,12.241,4.228,90
342962.435382,,31,12.241,4.228,90
342962.540387,,31,12.241,4.228,90
342962.645992,,31,12.241,4.228,90
342962.751086,,32,12.258,3.846,90
342962.85647,,32,12.299,2.939,90
342962.96141,,32,12.323,2.393,90
342963.066992,,32,12.338,2.055,90
342963.119561,,32,12.344,1.937,90
342963.224793,,32,12.351,1.769,90
342963.330115,,32,12.356,1.661,90
342963.435314,,32,12.359,1.592,90
342963.540454,,32,12.361,1.547,90
342963.645579,,32,12.362,1.518,90
342963.750835,,32,12.363,1.499,90
342963.856465,,32,12.364,1.486,90
342963.962899,,32,12.364,1.478,90
342964.066698,,32,12.364,1.472,90
342964.119698,,32,12.364,1.471,90
342964.224736,,32,12.364,1.468,90
342964.330198,,32,12.364,1.466,90
342964.435436,,32,12.364,1.465,90
342964.540446,,32,12.364,1.464,90
342964.645717,,32,12.364,1.463,90
342964.751209,,32,12.364,1.463,90
342964.856338,,32,12.364,1.463,90
342964.96144,,32,12.364,1.463,90
342965.067239,,32,12.364,1.462,90
342965.172027,,32,12.364,1.462,90
342965.224754,,32,12.364,1.462,90
342965.329783,,32,12.364,1.462,90
342965.435255,,32,12.364,1.462,90
342965.54063,,32,12.364,1.462,90
342965.645894,,32,12.364,1.462,90
342965.751468,,32,12.364,1.462,90
342965.856354,,32,12.364,1.462,90
342965.961366,,32,12.364,1.462,90
342966.067154,,32,12.364,1.462,90
342966.119752,,32,12.364,1.462,90
342966.224867,,32,12.364,1.462,90
342966.329999,,32,12.364,1.462,90
342966.435316,,32,12.364,1.462,90
342966.540611,,32,12.364,1.462,90
342966.645758,,32,12.364,1.462,90
342966.751091,,33,12.34,1.992,90
