# selected servo A
#META fw=tvc_char 2.1 test=B axis=0 servo_hz=333 neutral_us=1520 pulse_min=500 pulse_max=2500 win_lo=1370 win_hi=1690 pin_a=18 pin_b=19
#META imu_addr=0x69 who_am_i=0xEA gyro_cfg1=0x3F accel_cfg=0x39 gyro_div=0 gyro_lsb_per_dps=16.4000 acc_lsb_per_g=16384.0
#META i2c_err_at_start=0 buffered=1
#META imu_alive=1 imu_pass=0 imu_rate_hz=1907 g_mag=1.0454
#META gyro_bias_dps=2.3306,1.3877,-1.7717 gyro_noise_dps=0.1920,0.1828,0.1872 acc_noise_g=0.00390,0.00427,0.00414
#META limits_source=user axis_lo=1370 axis_hi=1690 axis_center=1520 axis_half=150
#WARN IMU health check did not pass -- see the health block above; this run is suspect
#META log_hz=1000 pre_ms=200 post_ms=2000 n=2200 arm_ms=1800 center_us=1520 half_travel_us=150
#COLS rec,t_us,phase,seq,axis,cmd_a,cmd_b,ax,ay,az,gx,gy,gz,flags
S,1470001,post,4,0,1557,1520,-920,-960,-17048,40,22,-23,0
S,1471000,post,4,0,1557,1520,-1000,-856,-17072,41,22,-31,0
S,1472000,post,4,0,1557,1520,-904,-832,-17080,41,19,-30,0
S,1473000,post,4,0,1557,1520,-840,-864,-17216,35,19,-30,0
S,1474000,post,4,0,1557,1520,-920,-1024,-17024,39,21,-26,0
S,1475000,post,4,0,1557,1520,-944,-928,-17072,37,17,-27,0
S,1476000,post,4,0,1557,1520,-976,-984,-17016,32,18,-26,0
S,1477000,post,4,0,1557,1520,-936,-832,-17064,39,23,-27,0
S,1478001,post,4,0,1557,1520,-888,-928,-17152,40,28,-29,0
S,1479000,post,4,0,1557,1520,-880,-960,-17120,37,26,-35,0
S,1480001,post,4,0,1557,1520,-960,-840,-17072,36,27,-31,0
S,1481000,post,4,0,1557,1520,-896,-1008,-17080,38,21,-29,0
S,1482000,post,4,0,1557,1520,-872,-912,-17160,37,20,-29,0
S,1483000,post,4,0,1557,1520,-856,-952,-17136,33,21,-26,0
S,1484000,post,4,0,1557,1520,-792,-984,-17096,36,21,-32,0
S,1485000,post,4,0,1557,1520,-840,-920,-16968,36,23,-31,0
S,1486000,post,4,0,1557,1520,-888,-920,-17096,41,23,-32,0
S,1487000,post,4,0,1557,1520,-944,-976,-17024,34,17,-33,0
S,1488000,post,4,0,1557,1520,-848,-992,-17088,40,20,-28,0
S,1489000,post,4,0,1557,1520,-928,-968,-17040,47,25,-31,0
S,1490000,post,4,0,1557,1520,-840,-872,-17128,43,22,-21,0
S,1491000,post,4,0,1557,1520,-784,-1000,-17048,48,19,-31,0
S,1492000,post,4,0,1557,1520,-752,-1032,-17016,36,22,-29,0
S,1493000,post,4,0,1557,1520,-880,-840,-17048,44,25,-28,0
S,1494000,post,4,0,1557,1520,-840,-856,-17016,38,17,-29,0
S,1495000,post,4,0,1557,1520,-816,-944,-17072,38,17,-30,0
S,1496000,post,4,0,1557,1520,-912,-944,-17168,42,30,-24,0
S,1497000,post,4,0,1557,1520,-1008,-1032,-17144,36,29,-26,0
S,1498000,post,4,0,1557,1520,-920,-856,-17008,33,25,-30,0
S,1499000,post,4,0,1557,1520,-832,-976,-17008,41,23,-34,0
S,1500001,post,4,0,1557,1520,-912,-976,-17064,39,20,-30,0
S,1501000,post,4,0,1557,1520,-904,-976,-17024,41,22,-27,0
S,1502000,post,4,0,1557,1520,-744,-920,-17064,36,26,-29,0
S,1503000,post,4,0,1557,1520,-960,-888,-17024,38,29,-30,0
S,1504000,post,4,0,1557,1520,-928,-976,-17024,38,25,-30,0
S,1505001,post,4,0,1557,1520,-912,-920,-17080,36,23,-29,0
S,1506000,post,4,0,1557,1520,-944,-920,-17248,36,22,-32,0
S,1507000,post,4,0,1557,1520,-872,-960,-17152,38,25,-27,0
S,1508000,post,4,0,1557,1520,-928,-944,-17064,42,23,-35,0
S,1509000,post,4,0,1557,1520,-944,-848,-17040,39,24,-31,0
S,1510000,post,4,0,1557,1520,-968,-920,-17000,34,20,-29,0
S,1511001,post,4,0,1557,1520,-800,-840,-16920,40,19,-28,0
S,1512000,post,4,0,1557,1520,-856,-936,-17000,37,19,-28,0
S,1513000,post,4,0,1557,1520,-1040,-1000,-16976,37,22,-26,0
S,1514000,post,4,0,1557,1520,-872,-904,-17112,36,23,-27,0
S,1515000,post,4,0,1557,1520,-984,-960,-17152,41,24,-26,0
S,1516000,post,4,0,1557,1520,-912,-960,-17112,41,23,-32,0
S,1517000,post,4,0,1557,1520,-888,-824,-17040,37,24,-29,0
S,1518000,post,4,0,1557,1520,-920,-1008,-17088,36,29,-29,0
S,1519000,post,4,0,1557,1520,-864,-1000,-17152,40,23,-32,0
S,1520000,post,4,0,1557,1520,-944,-936,-17136,36,22,-31,0
S,1521001,post,4,0,1557,1520,-920,-912,-17056,34,19,-34,0
S,1522000,post,4,0,1557,1520,-1072,-1008,-17136,33,24,-31,0
S,1523000,post,4,0,1557,1520,-864,-928,-17152,38,23,-33,0
S,1524000,post,4,0,1557,1520,-904,-896,-17128,38,17,-30,0
S,1525000,post,4,0,1557,1520,-920,-960,-17056,39,19,-28,0
S,1526000,post,4,0,1557,1520,-920,-928,-17184,44,27,-28,0
S,1527000,post,4,0,1557,1520,-968,-944,-17144,34,23,-28,0
S,1528000,post,4,0,1557,1520,-984,-960,-17144,41,25,-26,0
S,1529000,post,4,0,1557,1520,-936,-904,-17016,35,27,-29,0
S,1530000,post,4,0,1557,1520,-952,-872,-17056,35,18,-31,0
S,1531000,post,4,0,1557,1520,-936,-960,-17120,47,20,-28,0
S,1532000,post,4,0,1557,1520,-984,-960,-16928,36,24,-36,0
S,1533000,post,4,0,1557,1520,-952,-928,-17056,35,22,-28,0
S,1534000,post,4,0,1557,1520,-960,-808,-17032,37,21,-32,0
S,1535000,post,4,0,1557,1520,-960,-720,-17040,35,24,-29,0
S,1536000,post,4,0,1557,1520,-944,-920,-16976,35,26,-32,0
S,1537000,post,4,0,1557,1520,-968,-904,-17136,39,23,-29,0
S,1538000,post,4,0,1557,1520,-816,-776,-17096,41,20,-29,0
S,1539000,post,4,0,1557,1520,-824,-960,-17136,42,19,-28,0
S,1540000,post,4,0,1557,1520,-840,-880,-17152,38,26,-29,0
S,1541001,post,4,0,1557,1520,-808,-920,-17192,41,22,-29,0
S,1542000,post,4,0,1557,1520,-944,-920,-16984,43,22,-30,0
S,1543000,post,4,0,1557,1520,-872,-952,-17168,44,19,-29,0
S,1544000,post,4,0,1557,1520,-904,-888,-17120,38,24,-25,0
S,1545000,post,4,0,1557,1520,-984,-896,-16976,37,26,-24,0
S,1546000,post,4,0,1557,1520,-928,-872,-17000,34,16,-30,0
S,1547000,post,4,0,1557,1520,-936,-912,-17072,37,19,-30,0
S,1548000,post,4,0,1557,1520,-920,-904,-17072,39,21,-30,0
S,1549000,post,4,0,1557,1520,-856,-944,-17032,39,13,-26,0
S,1550000,post,4,0,1557,1520,-960,-848,-17072,41,21,-26,0
S,1551000,post,4,0,1557,1520,-944,-848,-17072,35,22,-30,0
S,1552000,post,4,0,1557,1520,-1024,-904,-17024,38,23,-31,0
S,1553001,post,4,0,1557,1520,-1032,-984,-17072,39,25,-27,0
S,1554000,post,4,0,1557,1520,-936,-888,-17112,39,27,-29,0
S,1555000,post,4,0,1557,1520,-904,-960,-17120,42,22,-29,0
S,1556000,post,4,0,1557,1520,-1000,-984,-17064,41,22,-30,0
S,1557000,post,4,0,1557,1520,-792,-904,-17080,37,25,-29,0
S,1558000,post,4,0,1557,1520,-888,-960,-17152,43,24,-36,0
S,1559000,post,4,0,1557,1520,-904,-968,-17112,43,24,-32,0
S,1560000,post,4,0,1557,1520,-912,-840,-17048,32,25,-31,0
S,1561000,post,4,0,1557,1520,-760,-944,-17120,38,24,-31,0
S,1562000,post,4,0,1557,1520,-872,-944,-17040,39,23,-30,0
S,1563000,post,4,0,1557,1520,-920,-952,-17104,45,23,-29,0
S,1564000,post,4,0,1557,1520,-736,-968,-17176,43,22,-31,0
S,1565000,post,4,0,1557,1520,-824,-912,-17008,44,20,-24,0
S,1566000,post,4,0,1557,1520,-944,-960,-16920,38,23,-27,0
S,1567000,post,4,0,1557,1520,-976,-840,-17072,42,22,-29,0
S,1568000,post,4,0,1557,1520,-1024,-832,-17008,38,24,-32,0
S,1569000,post,4,0,1557,1520,-976,-968,-17000,38,27,-30,0
S,1570000,post,4,0,1557,1520,-912,-1000,-17080,41,22,-28,0
S,1571000,post,4,0,1557,1520,-808,-864,-17072,35,17,-29,0
S,1572000,post,4,0,1557,1520,-816,-840,-17080,39,22,-27,0
S,1573001,post,4,0,1557,1520,-848,-936,-17064,33,23,-25,0
S,1574000,post,4,0,1557,1520,-864,-856,-17088,40,25,-30,0
S,1575000,post,4,0,1557,1520,-920,-840,-17056,34,23,-31,0
S,1576000,post,4,0,1557,1520,-928,-904,-17040,35,26,-28,0
S,1577000,post,4,0,1557,1520,-984,-864,-17144,36,24,-29,0
S,1578000,post,4,0,1557,1520,-912,-968,-17040,41,21,-25,0
S,1579000,post,4,0,1557,1520,-1000,-984,-17080,35,22,-28,0
S,1580000,post,4,0,1557,1520,-824,-1008,-17192,37,23,-27,0
S,1581000,post,4,0,1557,1520,-880,-968,-17000,37,21,-27,0
S,1582000,post,4,0,1557,1520,-896,-920,-17056,37,23,-26,0
S,1583000,post,4,0,1557,1520,-968,-872,-17032,38,21,-30,0
S,1584000,post,4,0,1557,1520,-944,-904,-17104,34,19,-30,0
S,1585000,post,4,0,1557,1520,-896,-992,-17008,41,22,-31,0
S,1586000,post,4,0,1557,1520,-960,-1128,-17080,37,24,-26,0
S,1587000,post,4,0,1557,1520,-976,-944,-17056,34,24,-26,0
S,1588000,post,4,0,1557,1520,-776,-936,-17080,37,21,-29,0
S,1589000,post,4,0,1557,1520,-904,-896,-17056,37,26,-32,0
S,1590000,post,4,0,1557,1520,-944,-928,-16984,36,18,-29,0
S,1591000,post,4,0,1557,1520,-904,-848,-17000,36,23,-27,0
S,1592001,post,4,0,1557,1520,-968,-944,-16984,32,25,-28,0
S,1593000,post,4,0,1557,1520,-936,-968,-17048,41,30,-29,0
S,1594000,post,4,0,1557,1520,-928,-1024,-17048,42,24,-30,0
S,1595001,post,4,0,1557,1520,-992,-912,-17064,39,27,-30,0
S,1596000,post,4,0,1557,1520,-904,-1056,-17040,39,29,-33,0
S,1597000,post,4,0,1557,1520,-920,-928,-17104,42,28,-29,0
S,1598000,post,4,0,1557,1520,-960,-832,-17136,37,25,-27,0
S,1599000,post,4,0,1557,1520,-792,-920,-17008,36,25,-28,0
S,1600001,post,4,0,1557,1520,-824,-984,-16896,38,19,-25,0
S,1601001,post,4,0,1557,1520,-792,-1016,-16976,38,11,-26,0
S,1602000,post,4,0,1557,1520,-960,-984,-17080,39,27,-25,0
S,1603000,post,4,0,1557,1520,-912,-1048,-17104,35,31,-25,0
S,1604000,post,4,0,1557,1520,-832,-856,-17136,40,22,-24,0
S,1605000,post,4,0,1557,1520,-960,-1048,-17056,36,25,-27,0
S,1606000,post,4,0,1557,1520,-704,-912,-16968,35,23,-31,0
S,1607000,post,4,0,1557,1520,-768,-984,-17024,39,28,-30,0
S,1608000,post,4,0,1557,1520,-696,-864,-17088,34,22,-29,0
S,1609000,post,4,0,1557,1520,-880,-944,-17176,41,23,-29,0
S,1610001,post,4,0,1557,1520,-920,-936,-17200,38,23,-30,0
S,1611000,post,4,0,1557,1520,-888,-944,-16992,38,26,-33,0
S,1612000,post,4,0,1557,1520,-904,-968,-16992,36,24,-28,0
S,1613000,post,4,0,1557,1520,-840,-848,-17088,40,27,-31,0
S,1614000,post,4,0,1557,1520,-944,-864,-17208,43,23,-31,0
S,1615000,post,4,0,1557,1520,-888,-1032,-17064,35,22,-27,0
S,1616000,post,4,0,1557,1520,-1040,-872,-17080,38,25,-27,0
S,1617000,post,4,0,1557,1520,-1016,-912,-17192,40,24,-25,0
S,1618000,post,4,0,1557,1520,-960,-872,-17168,39,26,-24,0
S,1619000,post,4,0,1557,1520,-888,-992,-17032,34,25,-29,0
S,1620000,post,4,0,1557,1520,-936,-888,-17112,36,24,-30,0
S,1621000,post,4,0,1557,1520,-976,-1120,-16992,31,24,-28,0
S,1622000,post,4,0,1557,1520,-896,-984,-17040,37,26,-37,0
S,1623000,post,4,0,1557,1520,-960,-896,-17072,41,26,-24,0
S,1624000,post,4,0,1557,1520,-920,-976,-17056,48,22,-30,0
S,1625000,post,4,0,1557,1520,-832,-912,-17160,40,20,-26,0
S,1626000,post,4,0,1557,1520,-1016,-880,-17088,38,25,-28,0
S,1627000,post,4,0,1557,1520,-1008,-880,-17112,37,25,-34,0
S,1628000,post,4,0,1557,1520,-880,-888,-17032,39,25,-29,0
S,1629000,post,4,0,1557,1520,-928,-1056,-17160,42,25,-28,0
S,1630000,post,4,0,1557,1520,-888,-824,-17024,37,29,-27,0
S,1631000,post,4,0,1557,1520,-984,-928,-17104,41,22,-29,0
S,1632000,post,4,0,1557,1520,-912,-872,-17112,38,18,-27,0
S,1633000,post,4,0,1557,1520,-968,-1016,-17104,40,23,-33,0
S,1634000,post,4,0,1557,1520,-872,-1064,-17104,42,19,-36,0
S,1635000,post,4,0,1557,1520,-832,-816,-17096,41,22,-34,0
S,1636000,post,4,0,1557,1520,-904,-760,-17176,44,26,-31,0
S,1637000,post,4,0,1557,1520,-880,-904,-17096,31,14,-29,0
S,1638000,post,4,0,1557,1520,-880,-1072,-17056,32,20,-28,0
S,1639000,post,4,0,1557,1520,-928,-912,-17104,40,21,-28,0
S,1640000,post,4,0,1557,1520,-928,-928,-16992,41,19,-30,0
S,1641000,post,4,0,1557,1520,-1048,-944,-16920,41,30,-32,0
S,1642000,post,4,0,1557,1520,-872,-936,-17048,44,23,-28,0
S,1643000,post,4,0,1557,1520,-832,-1016,-17112,36,17,-25,0
S,1644000,post,4,0,1557,1520,-976,-760,-17128,37,23,-31,0
S,1645000,post,4,0,1557,1520,-888,-840,-17064,42,22,-31,0
S,1646001,post,4,0,1557,1520,-1000,-848,-17072,37,16,-29,0
S,1647000,post,4,0,1557,1520,-1016,-928,-17008,40,22,-25,0
S,1648000,post,4,0,1557,1520,-848,-752,-17136,34,23,-30,0
S,1649001,post,4,0,1557,1520,-904,-872,-17072,37,22,-32,0
S,1650000,post,4,0,1557,1520,-944,-944,-16976,35,22,-32,0
S,1651000,post,4,0,1557,1520,-896,-856,-17088,40,24,-27,0
S,1652000,post,4,0,1557,1520,-872,-1032,-16992,46,22,-25,0
S,1653000,post,4,0,1557,1520,-872,-968,-17064,38,21,-34,0
S,1654001,post,4,0,1557,1520,-920,-904,-16976,42,22,-26,0
S,1655000,post,4,0,1557,1520,-976,-920,-16992,44,20,-28,0
S,1656001,post,4,0,1557,1520,-1008,-1048,-17016,39,28,-27,0
S,1657000,post,4,0,1557,1520,-896,-872,-17096,36,20,-24,0
S,1658000,post,4,0,1557,1520,-904,-928,-17112,37,22,-19,0
S,1659001,post,4,0,1557,1520,-928,-944,-16928,41,19,-27,0
S,1660000,post,4,0,1557,1520,-968,-984,-17024,44,21,-25,0
S,1661001,post,4,0,1557,1520,-872,-928,-17096,44,24,-29,0
S,1662000,post,4,0,1557,1520,-1040,-1016,-16960,45,21,-33,0
S,1663000,post,4,0,1557,1520,-936,-1000,-17240,41,19,-37,0
S,1664000,post,4,0,1557,1520,-928,-1008,-17224,41,23,-26,0
S,1665000,post,4,0,1557,1520,-864,-840,-17176,36,23,-28,0
S,1666000,post,4,0,1557,1520,-976,-800,-17144,39,24,-28,0
S,1667000,post,4,0,1557,1520,-840,-960,-17056,46,23,-29,0
S,1668001,post,4,0,1557,1520,-952,-888,-17016,35,23,-26,0
S,1669000,post,4,0,1557,1520,-976,-872,-17048,36,25,-26,0
S,1670000,post,4,0,1557,1520,-872,-944,-16992,36,30,-22,0
S,1671000,post,4,0,1557,1520,-872,-1040,-17072,44,22,-31,0
S,1672000,post,4,0,1557,1520,-928,-848,-17096,40,15,-28,0
S,1673000,post,4,0,1557,1520,-880,-856,-17160,39,22,-31,0
S,1674000,post,4,0,1557,1520,-952,-920,-17032,30,21,-26,0
S,1675001,post,4,0,1557,1520,-968,-944,-17088,36,20,-28,0
S,1676000,post,4,0,1557,1520,-944,-1000,-17096,41,21,-32,0
S,1677000,post,4,0,1557,1520,-904,-896,-17112,35,24,-29,0
S,1678000,post,4,0,1557,1520,-872,-952,-17024,38,19,-26,0
S,1679000,post,4,0,1557,1520,-936,-1016,-17080,39,21,-28,0
S,1680000,post,4,0,1557,1520,-1040,-936,-17088,43,24,-30,0
S,1681000,post,4,0,1557,1520,-976,-952,-17104,43,22,-36,0
S,1682000,post,4,0,1557,1520,-952,-1008,-17104,34,23,-35,0
S,1683000,post,4,0,1557,1520,-992,-976,-16952,34,26,-30,0
S,1684000,post,4,0,1557,1520,-992,-872,-17072,38,22,-27,0
S,1685000,post,4,0,1557,1520,-968,-1016,-17048,38,26,-28,0
S,1686000,post,4,0,1557,1520,-904,-936,-17032,39,26,-27,0
S,1687000,post,4,0,1557,1520,-992,-896,-17000,37,13,-24,0
S,1688000,post,4,0,1557,1520,-1032,-832,-17000,43,18,-21,0
S,1689000,post,4,0,1557,1520,-952,-968,-17104,38,28,-27,0
S,1690000,post,4,0,1557,1520,-912,-928,-17112,35,24,-29,0
S,1691000,post,4,0,1557,1520,-976,-832,-17096,42,27,-33,0
S,1692000,post,4,0,1557,1520,-808,-1000,-17008,38,28,-32,0
S,1693000,post,4,0,1557,1520,-952,-984,-17128,41,20,-28,0
S,1694000,post,4,0,1557,1520,-912,-992,-17184,39,19,-27,0
S,1695000,post,4,0,1557,1520,-968,-1072,-17104,31,25,-32,0
S,1696000,post,4,0,1557,1520,-920,-992,-17224,38,22,-29,0
S,1697000,post,4,0,1557,1520,-960,-888,-17056,41,27,-33,0
S,1698001,post,4,0,1557,1520,-832,-880,-17040,35,24,-33,0
S,1699000,post,4,0,1557,1520,-824,-928,-17144,38,21,-30,0
S,1700001,post,4,0,1557,1520,-816,-872,-17056,42,23,-25,0
S,1701000,post,4,0,1557,1520,-848,-872,-17104,40,23,-30,0
S,1702000,post,4,0,1557,1520,-936,-872,-17152,33,24,-28,0
S,1703000,post,4,0,1557,1520,-1016,-800,-16984,39,23,-30,0
S,1704000,post,4,0,1557,1520,-912,-816,-16920,32,22,-31,0
S,1705000,post,4,0,1557,1520,-896,-920,-17176,34,20,-30,0
S,1706000,post,4,0,1557,1520,-816,-864,-16992,35,23,-27,0
S,1707000,post,4,0,1557,1520,-944,-1008,-16968,35,20,-27,0
S,1708001,post,4,0,1557,1520,-912,-896,-17144,38,23,-25,0
S,1709000,post,4,0,1557,1520,-912,-1064,-17024,41,19,-25,0
S,1710000,post,4,0,1557,1520,-880,-960,-17112,38,23,-21,0
S,1711000,post,4,0,1557,1520,-760,-944,-17096,40,17,-33,0
S,1712000,post,4,0,1557,1520,-936,-952,-17192,36,18,-28,0
S,1713000,post,4,0,1557,1520,-936,-952,-17064,40,23,-30,0
S,1714001,post,4,0,1557,1520,-952,-968,-17064,41,26,-28,0
S,1715000,post,4,0,1557,1520,-904,-904,-17048,40,20,-30,0
S,1716001,post,4,0,1557,1520,-848,-752,-17152,37,29,-29,0
S,1717000,post,4,0,1557,1520,-1096,-928,-17064,34,25,-30,0
S,1718000,post,4,0,1557,1520,-864,-904,-17048,42,23,-27,0
S,1719000,post,4,0,1557,1520,-896,-984,-17080,39,22,-30,0
S,1720000,post,4,0,1557,1520,-896,-936,-17024,41,24,-25,0
S,1721001,post,4,0,1557,1520,-976,-984,-17120,36,23,-25,0
S,1722000,post,4,0,1557,1520,-864,-992,-17056,33,24,-32,0
S,1723000,post,4,0,1557,1520,-944,-1032,-17096,38,24,-29,0
S,1724000,post,4,0,1557,1520,-944,-808,-17016,38,22,-35,0
S,1725000,post,4,0,1557,1520,-888,-976,-17192,40,24,-33,0
S,1726001,post,4,0,1557,1520,-920,-896,-17112,33,27,-36,0
S,1727000,post,4,0,1557,1520,-800,-776,-17096,38,21,-30,0
S,1728000,post,4,0,1557,1520,-808,-848,-17016,33,20,-29,0
S,1729000,post,4,0,1557,1520,-904,-984,-17112,36,19,-32,0
S,1730000,post,4,0,1557,1520,-880,-832,-17136,37,18,-31,0
S,1731001,post,4,0,1557,1520,-792,-880,-17088,39,21,-31,0
S,1732001,post,4,0,1557,1520,-920,-816,-17064,35,26,-28,0
S,1733000,post,4,0,1557,1520,-880,-920,-17016,36,22,-32,0
S,1734000,post,4,0,1557,1520,-776,-1008,-16968,36,23,-31,0
S,1735000,post,4,0,1557,1520,-928,-992,-17048,35,22,-31,0
S,1736001,post,4,0,1557,1520,-856,-864,-17072,39,24,-26,0
S,1737000,post,4,0,1557,1520,-872,-928,-17136,39,22,-26,0
S,1738000,post,4,0,1557,1520,-1064,-920,-17032,42,20,-27,0
S,1739000,post,4,0,1557,1520,-904,-936,-17136,36,22,-28,0
S,1740000,post,4,0,1557,1520,-1056,-976,-17144,38,24,-29,0
S,1741000,post,4,0,1557,1520,-872,-936,-17072,40,30,-34,0
S,1742000,post,4,0,1557,1520,-904,-920,-17032,40,24,-30,0
S,1743000,post,4,0,1557,1520,-888,-864,-17016,44,21,-28,0
S,1744000,post,4,0,1557,1520,-896,-856,-16976,42,24,-29,0
S,1745000,post,4,0,1557,1520,-960,-928,-17064,43,23,-25,0
S,1746000,post,4,0,1557,1520,-912,-936,-17008,38,22,-29,0
S,1747001,post,4,0,1557,1520,-888,-888,-17080,37,23,-27,0
S,1748000,post,4,0,1557,1520,-856,-944,-17008,38,25,-28,0
S,1749000,post,4,0,1557,1520,-832,-1120,-17032,40,27,-31,0
S,1750001,post,4,0,1557,1520,-824,-816,-17176,29,24,-27,0
S,1751001,post,4,0,1557,1520,-816,-792,-17128,37,27,-26,0
S,1752000,post,4,0,1557,1520,-960,-944,-17152,37,23,-38,0
S,1753000,post,4,0,1557,1520,-976,-848,-17104,38,24,-27,0
S,1754000,post,4,0,1557,1520,-944,-896,-17008,42,21,-25,0
S,1755001,post,4,0,1557,1520,-824,-848,-17112,35,22,-29,0
S,1756000,post,4,0,1557,1520,-1064,-1032,-17160,34,19,-32,0
S,1757000,post,4,0,1557,1520,-872,-952,-17072,37,20,-29,0
S,1758000,post,4,0,1557,1520,-904,-1000,-17200,44,19,-31,0
S,1759000,post,4,0,1557,1520,-984,-856,-17000,39,21,-28,0
S,1760000,post,4,0,1557,1520,-928,-784,-17056,40,22,-27,0
S,1761000,post,4,0,1557,1520,-856,-856,-16952,38,19,-28,0
S,1762000,post,4,0,1557,1520,-928,-1008,-17024,40,21,-33,0
S,1763001,post,4,0,1557,1520,-832,-968,-17032,38,26,-35,0
S,1764001,post,4,0,1557,1520,-1024,-888,-17208,36,20,-30,0
S,1765000,post,4,0,1557,1520,-968,-848,-17032,41,24,-25,0
S,1766000,post,4,0,1557,1520,-960,-1040,-17128,45,26,-25,0
S,1767000,post,4,0,1557,1520,-832,-992,-16976,42,23,-31,0
S,1768000,post,4,0,1557,1520,-952,-896,-17128,42,26,-30,0
S,1769000,post,4,0,1557,1520,-848,-952,-17128,33,30,-30,0
S,1770000,post,4,0,1557,1520,-944,-1024,-17056,38,28,-25,0
S,1771000,post,4,0,1557,1520,-952,-920,-17048,34,24,-29,0
S,1772000,post,4,0,1557,1520,-1040,-1032,-17032,35,24,-30,0
S,1773000,post,4,0,1557,1520,-1024,-1016,-17120,39,21,-27,0
S,1774000,post,4,0,1557,1520,-992,-1056,-17184,39,25,-29,0
S,1775000,post,4,0,1557,1520,-832,-968,-17056,36,23,-26,0
S,1776000,post,4,0,1557,1520,-984,-880,-17056,38,19,-28,0
S,1777000,post,4,0,1557,1520,-1040,-936,-16968,36,21,-29,0
S,1778001,post,4,0,1557,1520,-904,-984,-17240,44,21,-29,0
S,1779000,post,4,0,1557,1520,-896,-1048,-17008,37,22,-26,0
S,1780000,post,4,0,1557,1520,-896,-864,-17016,41,23,-24,0
S,1781000,post,4,0,1557,1520,-952,-976,-17088,39,21,-30,0
S,1782000,post,4,0,1557,1520,-896,-1088,-16952,38,21,-32,0
S,1783000,post,4,0,1557,1520,-912,-856,-17112,41,22,-34,0
S,1784000,post,4,0,1557,1520,-960,-1024,-17088,42,23,-28,0
S,1785000,post,4,0,1557,1520,-824,-944,-17152,36,24,-30,0
S,1786000,post,4,0,1557,1520,-880,-880,-17112,35,27,-28,0
S,1787000,post,4,0,1557,1520,-896,-880,-17112,32,22,-30,0
S,1788000,post,4,0,1557,1520,-944,-816,-17024,38,25,-36,0
S,1789000,post,4,0,1557,1520,-848,-824,-17112,41,21,-30,0
S,1790000,post,4,0,1557,1520,-904,-912,-17024,36,20,-27,0
S,1791000,post,4,0,1557,1520,-896,-1016,-17072,39,18,-32,0
S,1792000,post,4,0,1557,1520,-968,-952,-17032,36,21,-34,0
S,1793000,post,4,0,1557,1520,-872,-856,-17000,39,20,-31,0
S,1794000,post,4,0,1557,1520,-944,-936,-17128,38,24,-32,0
S,1795000,post,4,0,1557,1520,-816,-976,-17064,35,27,-32,0
S,1796000,post,4,0,1557,1520,-880,-1016,-16976,44,28,-29,0
S,1797000,post,4,0,1557,1520,-1000,-936,-17208,46,24,-30,0
S,1798001,post,4,0,1557,1520,-880,-920,-17088,42,25,-27,0
S,1799000,post,4,0,1557,1520,-936,-888,-17112,39,27,-24,0
S,1800001,post,4,0,1557,1520,-840,-776,-17104,41,24,-28,0
S,1801000,post,4,0,1557,1520,-872,-960,-17080,39,24,-35,0
S,1802000,post,4,0,1557,1520,-816,-1048,-17240,37,23,-30,0
S,1803000,post,4,0,1557,1520,-816,-904,-17088,41,24,-30,0
S,1804000,post,4,0,1557,1520,-768,-848,-17072,31,21,-27,0
S,1805000,post,4,0,1557,1520,-728,-880,-17032,33,25,-27,0
S,1806000,post,4,0,1557,1520,-968,-936,-17080,38,23,-26,0
S,1807001,post,4,0,1557,1520,-920,-952,-17136,38,20,-32,0
S,1808000,post,4,0,1557,1520,-952,-832,-17040,35,17,-31,0
S,1809000,post,4,0,1557,1520,-1136,-936,-17136,39,23,-28,0
S,1810000,post,4,0,1557,1520,-880,-960,-17056,36,22,-28,0
S,1811000,post,4,0,1557,1520,-800,-960,-17168,40,19,-34,0
S,1812000,post,4,0,1557,1520,-776,-960,-17040,39,21,-31,0
S,1813000,post,4,0,1557,1520,-1096,-952,-17144,37,18,-34,0
S,1814000,post,4,0,1557,1520,-1016,-760,-17160,38,20,-30,0
S,1815000,post,4,0,1557,1520,-912,-1024,-17032,37,24,-30,0
S,1816000,post,4,0,1557,1520,-1008,-888,-17128,43,26,-27,0
S,1817000,post,4,0,1557,1520,-904,-928,-17088,41,20,-30,0
S,1818000,post,4,0,1557,1520,-936,-976,-17048,36,15,-30,0
S,1819001,post,4,0,1557,1520,-936,-864,-17144,39,13,-27,0
S,1820000,post,4,0,1557,1520,-888,-848,-17144,33,22,-33,0
S,1821000,post,4,0,1557,1520,-888,-848,-17072,44,20,-30,0
S,1822000,post,4,0,1557,1520,-832,-872,-17168,38,27,-32,0
S,1823000,post,4,0,1557,1520,-880,-1032,-17040,42,26,-32,0
S,1824001,post,4,0,1557,1520,-928,-952,-17096,42,20,-32,0
S,1825000,post,4,0,1557,1520,-1024,-896,-17088,43,21,-29,0
S,1826000,post,4,0,1557,1520,-872,-1000,-17000,37,24,-27,0
S,1827000,post,4,0,1557,1520,-968,-872,-17064,38,25,-25,0
S,1828001,post,4,0,1557,1520,-888,-1008,-17088,40,20,-34,0
S,1829000,post,4,0,1557,1520,-856,-952,-17152,41,25,-30,0
S,1830000,post,4,0,1557,1520,-856,-920,-17056,43,22,-28,0
S,1831000,post,4,0,1557,1520,-848,-944,-17040,38,18,-27,0
