rec,t_us,phase,seq,axis,gimbal,cmd_outer,cmd_inner,ax,ay,az,gx,gy,gz,flags,packet_seq,jitter_us
S,295913,health,0,-1,none,1520,1520,-136,-640,-17192,36,21,-28,0,288,1
S,296919,health,0,-1,none,1520,1520,-112,-568,-16992,35,17,-20,0,289,7
S,297923,health,0,-1,none,1520,1520,-256,-536,-17040,36,21,-26,0,290,11
S,298916,health,0,-1,none,1520,1520,-408,-696,-16928,31,18,-28,0,291,4
S,299920,health,0,-1,none,1520,1520,-176,-656,-17032,34,16,-25,0,292,8
S,300913,health,0,-1,none,1520,1520,-264,-592,-16920,32,20,-26,0,293,1
S,301919,health,0,-1,none,1520,1520,-200,-624,-17104,33,19,-24,0,294,7
S,302923,health,0,-1,none,1520,1520,-320,-624,-17008,33,10,-30,0,295,11
S,303916,health,0,-1,none,1520,1520,-248,-672,-16984,31,24,-27,0,296,4
S,304920,health,0,-1,none,1520,1520,-128,-624,-16976,34,18,-23,0,297,8
S,305913,health,0,-1,none,1520,1520,-232,-648,-17080,32,22,-25,0,298,1
S,306919,health,0,-1,none,1520,1520,-336,-568,-17064,31,21,-23,0,299,7
S,307923,health,0,-1,none,1520,1520,-224,-640,-17056,34,20,-27,0,300,11
S,308916,health,0,-1,none,1520,1520,-104,-552,-17048,36,25,-30,0,301,4
S,309920,health,0,-1,none,1520,1520,-128,-696,-17016,31,16,-31,0,302,8
S,310913,health,0,-1,none,1520,1520,-192,-632,-17080,37,14,-29,0,303,1
S,311919,health,0,-1,none,1520,1520,-280,-632,-17064,32,18,-31,0,304,7
S,312923,health,0,-1,none,1520,1520,-200,-480,-17104,33,20,-27,0,305,11
S,313916,health,0,-1,none,1520,1520,-368,-664,-17024,31,18,-25,0,306,4
S,314920,health,0,-1,none,1520,1520,-320,-632,-16976,32,15,-24,0,307,8
S,315913,health,0,-1,none,1520,1520,-208,-488,-16904,33,17,-24,0,308,1
S,316919,health,0,-1,none,1520,1520,-296,-680,-17016,30,22,-25,0,309,7
S,317923,health,0,-1,none,1520,1520,-232,-592,-17056,33,21,-21,0,310,11
S,318916,health,0,-1,none,1520,1520,-208,-592,-16944,37,17,-27,0,311,4
S,319920,health,0,-1,none,1520,1520,-200,-568,-17128,34,15,-23,0,312,8
S,320913,health,0,-1,none,1520,1520,-192,-664,-17112,30,18,-23,0,313,1
S,321919,health,0,-1,none,1520,1520,-224,-440,-17072,31,20,-29,0,314,7
S,322912,health,0,-1,none,1520,1520,-256,-536,-17096,34,20,-26,0,315,0
S,323918,health,0,-1,none,1520,1520,-296,-592,-17000,33,21,-25,0,316,6
S,324922,health,0,-1,none,1520,1520,-336,-680,-16888,29,21,-28,0,317,10
S,325915,health,0,-1,none,1520,1520,-192,-560,-17024,33,18,-33,0,318,3
S,326921,health,0,-1,none,1520,1520,-280,-608,-17120,38,17,-28,0,319,9
