rec,t_us,phase,seq,axis,gimbal,cmd_outer,cmd_inner,ax,ay,az,gx,gy,gz,flags,packet_seq,jitter_us
S,167974,health,0,-1,none,1520,1520,-296,-712,-16992,32,19,-21,0,160,4
S,168973,health,0,-1,none,1520,1520,-320,-528,-17064,36,16,-23,0,161,3
S,169972,health,0,-1,none,1520,1520,-232,-656,-17040,29,16,-27,0,162,2
S,170971,health,0,-1,none,1520,1520,-216,-648,-17064,34,16,-28,0,163,1
S,171981,health,0,-1,none,1520,1520,-376,-544,-17112,33,18,-27,0,164,11
S,172980,health,0,-1,none,1520,1520,-400,-536,-17152,29,19,-26,0,165,10
S,173979,health,0,-1,none,1520,1520,-264,-544,-17152,28,15,-31,0,166,9
S,174978,health,0,-1,none,1520,1520,-344,-576,-17120,23,17,-29,0,167,8
S,175977,health,0,-1,none,1520,1520,-224,-584,-17088,27,21,-26,0,168,7
S,176976,health,0,-1,none,1520,1520,-216,-512,-17144,30,13,-26,0,169,6
S,177975,health,0,-1,none,1520,1520,-360,-640,-17128,35,22,-28,0,170,5
S,178974,health,0,-1,none,1520,1520,-264,-576,-17024,36,18,-28,0,171,4
S,179973,health,0,-1,none,1520,1520,-232,-640,-16960,26,25,-28,0,172,3
S,180972,health,0,-1,none,1520,1520,-240,-576,-17056,33,20,-22,0,173,2
S,181971,health,0,-1,none,1520,1520,-192,-696,-17032,31,16,-26,0,174,1
S,182981,health,0,-1,none,1520,1520,-224,-680,-17088,32,14,-27,0,175,11
S,183980,health,0,-1,none,1520,1520,-232,-632,-17088,31,16,-25,0,176,10
S,184979,health,0,-1,none,1520,1520,-312,-624,-17120,30,22,-23,0,177,9
S,185978,health,0,-1,none,1520,1520,-296,-568,-16976,38,20,-29,0,178,8
S,186977,health,0,-1,none,1520,1520,-160,-608,-17048,31,17,-26,0,179,7
S,187976,health,0,-1,none,1520,1520,-344,-720,-16976,29,21,-28,0,180,6
S,188975,health,0,-1,none,1520,1520,-216,-528,-17048,33,15,-22,0,181,5
S,189974,health,0,-1,none,1520,1520,-248,-520,-17024,27,19,-25,0,182,4
S,190974,health,0,-1,none,1520,1520,-232,-728,-16968,26,21,-22,0,183,4
S,191973,health,0,-1,none,1520,1520,-360,-568,-17160,32,17,-23,0,184,3
S,192972,health,0,-1,none,1520,1520,-256,-680,-17056,39,23,-24,0,185,2
S,193971,health,0,-1,none,1520,1520,-216,-712,-17112,31,21,-25,0,186,1
S,194981,health,0,-1,none,1520,1520,-280,-688,-17072,33,22,-26,0,187,11
S,195980,health,0,-1,none,1520,1520,-360,-592,-17096,32,22,-26,0,188,10
S,196979,health,0,-1,none,1520,1520,-248,-552,-17064,41,23,-20,0,189,9
S,197978,health,0,-1,none,1520,1520,-360,-624,-17032,31,15,-25,0,190,8
S,198977,health,0,-1,none,1520,1520,-272,-584,-16992,27,20,-29,0,191,7
S,199976,health,0,-1,none,1520,1520,-280,-664,-17040,31,20,-29,0,192,6
S,200975,health,0,-1,none,1520,1520,-280,-656,-17168,32,22,-27,0,193,5
S,201974,health,0,-1,none,1520,1520,-248,-592,-17096,40,22,-26,0,194,4
S,202973,health,0,-1,none,1520,1520,-256,-656,-17040,33,19,-24,0,195,3
S,203972,health,0,-1,none,1520,1520,-264,-632,-17152,28,15,-30,0,196,2
S,204971,health,0,-1,none,1520,1520,-336,-512,-17040,31,18,-28,0,197,1
S,205981,health,0,-1,none,1520,1520,-336,-560,-17056,35,18,-25,0,198,11
S,206980,health,0,-1,none,1520,1520,-296,-504,-17040,34,23,-18,0,199,10
S,207979,health,0,-1,none,1520,1520,-272,-544,-17120,37,21,-25,0,200,9
S,208978,health,0,-1,none,1520,1520,-280,-664,-17128,31,25,-24,0,201,8
S,209977,health,0,-1,none,1520,1520,-344,-528,-17128,33,18,-27,0,202,7
S,210976,health,0,-1,none,1520,1520,-280,-512,-17024,39,15,-30,0,203,6
S,211975,health,0,-1,none,1520,1520,-176,-536,-17056,41,14,-28,0,204,5
S,212974,health,0,-1,none,1520,1520,-368,-624,-17024,35,18,-26,0,205,4
S,213973,health,0,-1,none,1520,1520,-232,-640,-17024,29,19,-27,0,206,3
S,214972,health,0,-1,none,1520,1520,-240,-672,-17160,28,18,-27,0,207,2
S,215971,health,0,-1,none,1520,1520,-208,-560,-16968,34,15,-24,0,208,1
S,216970,health,0,-1,none,1520,1520,-224,-576,-16896,28,19,-22,0,209,0
S,217981,health,0,-1,none,1520,1520,-304,-624,-17112,33,18,-21,0,210,11
S,218980,health,0,-1,none,1520,1520,-352,-464,-17032,32,16,-23,0,211,10
S,219979,health,0,-1,none,1520,1520,-344,-616,-17088,32,16,-29,0,212,9
S,220978,health,0,-1,none,1520,1520,-304,-560,-17144,31,18,-24,0,213,8
S,221977,health,0,-1,none,1520,1520,-272,-640,-17216,31,20,-21,0,214,7
S,222976,health,0,-1,none,1520,1520,-144,-736,-16984,32,20,-25,0,215,6
S,223975,health,0,-1,none,1520,1520,-272,-704,-17040,30,19,-25,0,216,5
S,224974,health,0,-1,none,1520,1520,-376,-568,-16872,26,18,-23,0,217,4
S,225973,health,0,-1,none,1520,1520,-280,-624,-17128,30,17,-29,0,218,3
S,226973,health,0,-1,none,1520,1520,-320,-536,-17080,32,20,-28,0,219,3
S,227972,health,0,-1,none,1520,1520,-360,-808,-17024,38,20,-24,0,220,2
S,228971,health,0,-1,none,1520,1520,-368,-528,-17096,30,24,-31,0,221,1
S,229981,health,0,-1,none,1520,1520,-400,-632,-17096,30,26,-23,0,222,11
S,230981,health,0,-1,none,1520,1520,-280,-760,-17048,28,20,-25,0,223,11
S,231970,health,0,-1,none,1520,1520,-224,-560,-17136,29,23,-25,0,224,0
S,232980,health,0,-1,none,1520,1520,-248,-640,-16944,33,22,-21,0,225,10
S,233979,health,0,-1,none,1520,1520,-224,-680,-17152,30,22,-36,0,226,9
S,234978,health,0,-1,none,1520,1520,-208,-600,-16992,29,20,-24,0,227,8
S,235977,health,0,-1,none,1520,1520,-328,-688,-17040,31,20,-23,0,228,7
S,236976,health,0,-1,none,1520,1520,-256,-616,-17096,35,19,-24,0,229,6
S,237976,health,0,-1,none,1520,1520,-272,-608,-17080,30,22,-26,0,230,6
S,238975,health,0,-1,none,1520,1520,-248,-624,-17008,32,20,-28,0,231,5
S,239974,health,0,-1,none,1520,1520,-224,-552,-17104,30,24,-23,0,232,4
S,240973,health,0,-1,none,1520,1520,-320,-568,-17064,33,22,-31,0,233,3
S,241972,health,0,-1,none,1520,1520,-392,-688,-17136,31,19,-24,0,234,2
S,242971,health,0,-1,none,1520,1520,-232,-528,-17080,30,18,-26,0,235,1
S,243970,health,0,-1,none,1520,1520,-360,-640,-17008,36,17,-23,0,236,0
S,244980,health,0,-1,none,1520,1520,-256,-680,-17128,37,23,-23,0,237,10
S,245979,health,0,-1,none,1520,1520,-280,-568,-17056,32,20,-27,0,238,9
