rec,t_us,phase,seq,axis,gimbal,cmd_outer,cmd_inner,ax,ay,az,gx,gy,gz,flags,packet_seq,jitter_us
S,227962,health,0,-1,none,1520,1520,-288,-456,-17048,34,20,-28,0,220,5
S,228961,health,0,-1,none,1520,1520,-288,-544,-17120,30,21,-25,0,221,4
S,229960,health,0,-1,none,1520,1520,-296,-608,-17032,30,22,-19,0,222,3
S,230959,health,0,-1,none,1520,1520,-296,-512,-17072,29,20,-20,0,223,2
S,231958,health,0,-1,none,1520,1520,-312,-528,-17152,35,16,-27,0,224,1
S,232968,health,0,-1,none,1520,1520,-328,-640,-17000,34,20,-31,0,225,11
S,233967,health,0,-1,none,1520,1520,-288,-640,-17048,32,28,-30,0,226,10
S,234966,health,0,-1,none,1520,1520,-360,-560,-17136,33,22,-29,0,227,9
S,235965,health,0,-1,none,1520,1520,-176,-680,-17064,39,18,-25,0,228,8
S,236964,health,0,-1,none,1520,1520,-184,-472,-17040,32,22,-30,0,229,7
S,237963,health,0,-1,none,1520,1520,-280,-608,-16960,33,21,-28,0,230,6
S,238962,health,0,-1,none,1520,1520,-360,-552,-16984,35,17,-29,0,231,5
S,239961,health,0,-1,none,1520,1520,-368,-544,-17040,27,20,-30,0,232,4
S,240960,health,0,-1,none,1520,1520,-184,-560,-17128,34,23,-28,0,233,3
S,241960,health,0,-1,none,1520,1520,-224,-560,-17184,31,24,-24,0,234,3
S,242959,health,0,-1,none,1520,1520,-280,-520,-17008,30,16,-27,0,235,2
S,243959,health,0,-1,none,1520,1520,-224,-544,-16968,35,22,-31,0,236,2
S,244959,health,0,-1,none,1520,1520,-440,-560,-16976,34,24,-29,0,237,2
S,245958,health,0,-1,none,1520,1520,-288,-552,-17040,34,25,-24,0,238,1
S,246968,health,0,-1,none,1520,1520,-256,-496,-17000,31,18,-24,0,239,11
S,247967,health,0,-1,none,1520,1520,-296,-552,-16992,31,21,-26,0,240,10
S,248966,health,0,-1,none,1520,1520,-352,-544,-17024,32,24,-30,0,241,9
S,249965,health,0,-1,none,1520,1520,-312,-616,-17072,33,19,-30,0,242,8
S,250964,health,0,-1,none,1520,1520,-312,-688,-17080,26,25,-28,0,243,7
S,251963,health,0,-1,none,1520,1520,-312,-480,-16992,32,16,-28,0,244,6
S,252962,health,0,-1,none,1520,1520,-416,-616,-17040,36,13,-30,0,245,5
S,253961,health,0,-1,none,1520,1520,-344,-568,-17048,34,16,-26,0,246,4
S,254960,health,0,-1,none,1520,1520,-200,-512,-17088,35,18,-27,0,247,3
S,255959,health,0,-1,none,1520,1520,-416,-648,-17032,38,21,-26,0,248,2
